Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	170	53	8
2	56	212	14
3	279	189	16
4	241	71	18
5	255	132	19
6	37	126	24
7	241	71	27
8	176	235	31
9	147	281	41
10	255	132	43
11	279	189	49
12	239	295	52
13	167	176	57
14	207	20	59
15	106	77	59
16	61	138	63
17	55	68	66
18	252	219	76
19	112	43	78
20	89	61	79
21	277	100	80
22	112	43	88
23	250	130	97
24	167	176	99
25	81	238	102
26	235	242	103
27	136	104	104
28	88	124	104
29	61	138	105
30	168	176	106
31	156	182	107
32	64	91	112
33	255	57	133
34	236	240	133
35	51	217	141
36	81	238	162
37	61	138	179
38	119	254	185
39	12	198	192
40	1	272	192
41	12	198	200
42	137	104	209
43	250	130	217
44	70	57	218
45	279	189	218
46	235	242	220
47	206	157	234
48	119	254	242
49	278	177	244
50	134	146	245
51	61	138	250
52	12	198	252
53	209	84	256
54	29	8	263
55	105	81	279
56	89	61	300
57	131	220	314
58	212	270	317
59	155	28	318
60	89	61	319
61	160	108	322
62	205	130	323
63	9	144	324
64	205	130	325
65	160	108	326
66	264	61	327
67	165	113	328
68	8	265	343
69	14	177	353
70	108	80	353
71	209	84	354
72	217	69	358
73	8	265	366
74	54	285	380
75	241	183	382
76	277	100	388
77	132	297	391
78	113	188	393
79	220	74	398
80	150	184	399
81	217	69	402
82	8	4	403
83	252	219	411
84	209	84	413
85	145	184	416
86	152	241	417
87	131	220	421
88	172	225	436
89	147	281	437
90	155	28	440
91	157	221	443
92	212	62	444
93	67	154	448
94	212	62	456
95	14	177	457
96	159	110	474
97	241	71	478
