Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	26	45	3
2	65	53	3
3	92	178	9
4	104	5	10
5	80	167	11
6	65	53	16
7	188	125	18
8	111	129	21
9	92	178	22
10	63	149	25
11	67	127	27
12	122	58	36
13	57	157	38
14	75	173	41
15	35	160	47
16	179	151	56
17	15	87	60
18	60	153	67
19	26	45	68
20	80	108	75
21	172	179	76
22	179	151	80
23	74	55	81
24	8	89	82
25	68	50	84
26	122	13	91
27	80	167	93
28	149	78	99
29	188	125	101
30	185	124	102
31	79	193	102
32	129	176	103
33	135	45	104
34	154	7	105
35	63	192	105
36	168	119	114
37	22	61	121
38	55	51	122
39	190	110	122
40	164	37	122
41	193	111	124
42	92	178	130
43	63	58	132
44	122	13	141
45	190	110	153
46	48	30	154
47	103	70	159
48	8	89	162
49	190	110	168
50	164	37	168
51	26	138	170
52	10	67	171
53	10	67	172
54	97	129	172
55	103	70	180
56	48	30	183
57	48	30	185
58	39	112	190
59	140	11	195
60	35	160	197
61	13	152	197
62	168	119	197
63	22	61	198
64	97	129	202
65	127	143	207
66	68	50	210
67	149	78	215
68	172	114	217
69	135	45	218
70	172	179	222
71	59	139	223
72	124	191	231
73	63	192	232
74	26	138	235
75	26	45	235
76	5	162	240
77	159	105	246
78	67	127	247
79	26	138	248
80	122	58	250
81	140	11	254
82	185	123	255
83	103	70	256
84	187	112	257
85	188	125	261
86	180	147	261
87	60	153	264
88	107	96	264
89	179	151	265
90	129	176	267
91	195	97	269
92	39	112	272
93	97	67	275
94	55	51	278
95	66	58	279
96	68	115	284
97	188	125	285
98	172	179	289
99	140	11	289
100	73	81	292
101	59	139	299
102	187	112	305
103	107	96	308
104	110	184	310
105	97	67	311
106	65	53	313
107	67	138	316
108	55	51	318
109	78	169	319
110	184	140	323
111	104	5	324
112	41	43	326
113	21	85	327
114	193	12	332
115	162	118	335
116	73	81	336
117	187	112	337
118	59	139	337
119	172	114	338
120	55	64	339
121	190	110	346
122	164	37	349
123	12	69	356
124	60	153	362
125	172	114	363
126	48	106	365
127	26	138	369
128	104	5	370
129	122	13	375
130	8	89	375
131	28	193	376
132	40	130	377
133	60	153	380
134	190	110	383
135	137	4	384
136	95	50	388
137	97	67	389
138	79	115	390
139	124	191	396
140	67	138	402
141	78	119	402
142	172	114	404
143	172	114	414
144	59	139	419
145	129	176	421
146	162	118	422
147	137	4	424
148	99	45	426
149	26	45	430
150	57	157	431
151	179	151	431
152	129	176	431
153	79	115	433
154	195	97	434
155	13	152	442
156	35	160	445
157	127	143	448
158	185	124	449
159	59	139	451
160	135	45	452
161	197	113	453
162	79	193	456
163	5	73	456
164	12	69	458
165	21	85	464
166	162	118	467
167	80	108	470
168	184	140	476
