Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	255	132	4
2	5	195	4
3	253	84	9
4	263	291	12
5	160	108	15
6	88	124	15
7	253	84	17
8	203	183	19
9	145	184	26
10	241	71	27
11	106	77	28
12	167	176	29
13	145	184	32
14	9	144	33
15	209	84	35
16	55	68	37
17	30	145	37
18	50	285	38
19	160	108	38
20	72	89	41
21	108	80	45
22	147	281	47
23	234	213	50
24	54	285	53
25	61	138	61
26	250	130	66
27	105	81	70
28	150	184	71
29	263	291	71
30	69	208	80
31	250	130	85
32	255	57	87
33	203	183	89
34	8	4	90
35	220	74	93
36	112	43	96
37	67	175	98
38	8	4	99
39	61	138	100
40	149	294	106
41	88	124	108
42	159	110	108
43	18	184	109
44	212	270	110
45	105	81	113
46	52	63	116
47	147	281	122
48	277	100	132
49	234	213	141
50	147	281	145
51	155	180	148
52	207	20	148
53	255	57	155
54	55	68	155
55	72	89	158
56	70	57	159
57	246	133	167
58	64	91	168
59	1	272	173
60	67	154	173
61	248	280	174
62	157	221	175
63	212	270	176
64	235	242	180
65	213	68	181
66	61	138	181
67	235	242	181
68	132	297	187
69	119	254	189
70	150	184	191
71	252	219	191
72	172	225	196
73	64	91	200
74	236	240	203
75	152	241	206
76	54	285	209
77	55	68	209
78	206	157	210
79	157	221	218
80	137	104	219
81	9	144	222
82	253	84	224
83	145	184	233
84	163	150	235
85	206	157	240
86	253	84	241
87	119	254	249
88	241	183	249
89	149	294	251
90	88	124	253
91	8	265	256
92	147	281	257
93	176	235	262
94	235	242	264
95	191	49	264
96	203	183	271
97	253	84	271
98	220	74	273
99	69	208	273
100	131	220	275
101	205	130	275
102	238	103	283
103	159	300	287
104	56	212	287
105	248	280	287
106	159	110	288
107	64	91	288
108	227	26	288
109	70	57	291
110	145	184	291
111	176	235	294
112	34	5	296
113	239	295	296
114	156	182	297
115	248	280	304
116	88	124	308
117	149	294	311
118	147	281	321
119	157	276	323
120	51	217	332
121	168	176	332
122	227	26	333
123	241	183	334
124	236	240	334
125	264	61	341
126	50	285	343
127	105	81	345
128	212	270	345
129	213	68	345
130	134	148	354
131	155	180	357
132	105	81	360
133	250	130	362
134	227	26	365
135	157	221	368
136	229	40	368
137	89	61	369
138	155	28	371
139	50	285	371
140	52	63	372
141	8	4	373
142	132	297	373
143	131	220	376
144	235	242	376
145	212	270	387
146	168	176	387
147	5	195	388
148	252	219	388
149	278	177	390
150	239	295	392
151	255	132	392
152	241	183	396
153	50	285	397
154	56	212	398
155	61	138	399
156	113	188	400
157	37	126	403
158	233	245	404
159	239	295	405
160	37	126	405
161	136	104	408
162	55	68	409
163	217	73	410
164	149	294	412
165	148	288	419
166	131	220	421
167	12	198	423
168	61	138	426
169	239	295	431
170	64	91	431
171	250	130	433
172	70	57	434
173	241	71	434
174	170	53	438
175	238	103	439
176	136	104	440
177	89	61	443
178	207	20	443
179	37	126	445
180	217	73	449
181	234	213	450
182	176	235	453
183	168	176	454
184	217	69	458
185	55	68	462
186	132	297	463
187	168	176	464
188	54	285	467
189	207	20	467
190	235	242	469
191	252	219	469
192	155	28	472
193	167	176	472
194	246	133	474
195	134	146	478
196	137	104	478
