Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	159	164	4	240	300
2	244	285	30	180	240
3	17	99	48	300	360
4	387	267	119	420	480
5	116	102	136	360	420
6	17	99	136	360	420
7	239	252	140	300	360
8	234	20	172	420	480
9	49	222	210	420	480
10	186	355	232	360	420
11	343	322	246	480	540
12	255	80	253	480	540
13	387	267	255	480	540
14	168	223	257	300	360
15	320	166	286	300	360
16	142	385	293	420	480
17	239	252	296	360	420
18	343	322	297	420	480
19	369	118	298	480	540
20	49	222	311	480	540
21	236	260	317	480	540
22	36	288	318	480	540
23	142	385	334	420	480
24	223	41	340	480	540
25	140	131	351	480	540
26	36	203	375	480	540
27	294	118	382	480	540
28	52	94	389	480	540
29	202	158	390	420	480
30	125	122	393	420	480
31	206	286	393	420	480
32	343	322	394	420	480
33	343	335	400	480	540
34	287	279	405	480	540
35	52	301	408	420	480
36	247	377	412	480	540
37	306	361	414	420	480
38	138	306	420	480	540
39	366	97	441	480	540
40	366	97	446	480	540
41	236	260	450	480	540
42	343	335	461	480	540
43	168	100	463	480	540
44	18	235	465	480	540
45	14	53	470	480	540
46	122	105	475	480	540
