Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	56	156	7	300	360
2	154	68	14	480	540
3	236	260	20	180	240
4	395	167	23	300	360
5	287	279	32	60	120
6	244	285	55	480	540
7	223	41	60	420	480
8	16	114	82	180	240
9	244	135	86	360	420
10	234	37	90	480	540
11	359	31	97	240	300
12	137	68	106	240	300
13	306	361	109	420	480
14	8	384	109	120	180
15	299	399	120	240	300
16	248	126	135	180	240
17	236	260	135	480	540
18	116	102	137	360	420
19	366	97	148	300	360
20	325	45	157	240	300
21	269	203	161	480	540
22	56	156	165	480	540
23	73	4	166	360	420
24	350	207	182	300	360
25	36	203	187	480	540
26	60	319	202	300	360
27	140	131	209	300	360
28	320	166	216	420	480
29	287	343	217	420	480
30	344	236	237	300	360
31	16	294	254	480	540
32	294	13	266	480	540
33	52	94	307	360	420
34	325	45	310	360	420
35	236	260	324	480	540
36	300	64	335	360	420
37	36	203	337	420	480
38	307	396	345	360	420
39	343	335	346	480	540
40	246	244	350	360	420
41	325	45	360	420	480
42	73	292	370	420	480
43	234	37	380	420	480
44	38	366	385	420	480
45	169	235	386	480	540
46	168	223	387	480	540
47	350	207	389	480	540
48	161	346	402	420	480
49	170	114	406	480	540
50	84	221	414	480	540
51	344	236	417	480	540
52	206	286	437	480	540
53	142	385	443	480	540
54	52	94	447	480	540
55	194	65	463	480	540
56	343	335	476	480	540
