Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	169	173	0	360	420
2	293	62	2	300	360
3	275	97	15	420	480
4	125	168	17	60	120
5	81	238	22	240	300
6	173	72	40	180	240
7	167	176	40	240	300
8	78	236	42	240	300
9	224	61	51	180	240
10	84	231	52	300	360
11	145	182	59	180	240
12	59	280	59	480	540
13	293	62	63	240	300
14	246	137	75	120	180
15	190	181	76	240	300
16	13	202	76	480	540
17	57	123	78	300	360
18	246	166	81	420	480
19	155	180	87	240	300
20	13	265	91	360	420
21	52	288	92	420	480
22	227	80	93	420	480
23	11	191	101	300	360
24	165	204	102	120	180
25	100	73	104	240	300
26	67	175	111	360	420
27	109	61	113	480	540
28	5	195	114	120	180
29	13	202	115	120	180
30	51	217	115	120	180
31	56	116	119	240	300
32	274	97	121	420	480
33	259	240	126	420	480
34	169	173	129	480	540
35	259	240	131	180	240
36	81	238	133	420	480
37	208	47	138	240	300
38	87	183	142	360	420
39	208	47	147	300	360
40	125	168	150	420	480
41	5	195	151	240	300
42	59	280	152	180	240
43	112	43	153	180	240
44	94	93	160	360	420
45	56	116	161	180	240
46	57	123	163	180	240
47	61	70	165	180	240
48	158	140	167	420	480
49	109	148	178	360	420
50	290	219	183	480	540
51	167	176	185	300	360
52	56	116	186	300	360
53	59	67	191	300	360
54	115	196	194	420	480
55	230	128	195	300	360
56	233	119	197	300	360
57	109	148	197	240	300
58	227	80	202	480	540
59	78	236	209	480	540
60	246	137	210	420	480
61	191	234	216	240	300
62	5	195	226	300	360
63	208	47	228	300	360
64	78	236	235	360	420
65	60	156	235	360	420
66	140	214	244	480	540
67	224	61	249	420	480
68	47	277	252	480	540
69	242	73	260	360	420
70	188	142	268	360	420
71	208	47	269	420	480
72	119	104	272	420	480
73	109	148	275	480	540
74	145	182	276	300	360
75	12	10	277	360	420
76	250	134	278	360	420
77	153	61	281	360	420
78	165	204	310	480	540
79	59	67	312	420	480
80	258	232	315	360	420
81	259	240	316	420	480
82	258	232	317	420	480
83	161	22	319	420	480
84	275	97	325	480	540
85	293	62	329	480	540
86	61	70	331	360	420
87	149	282	336	420	480
88	165	204	339	360	420
89	2	238	344	420	480
90	158	27	347	360	420
91	218	20	348	360	420
92	11	191	350	360	420
93	57	123	361	420	480
94	15	178	367	480	540
95	30	243	368	480	540
96	169	173	368	480	540
97	5	195	371	420	480
98	147	43	371	480	540
99	216	62	374	480	540
100	254	87	375	480	540
101	213	68	378	480	540
102	97	232	380	480	540
103	12	10	384	420	480
104	112	43	387	420	480
105	227	80	393	420	480
106	133	99	398	480	540
107	155	180	400	480	540
108	57	123	401	420	480
109	57	123	412	480	540
110	172	2	413	420	480
111	227	80	414	420	480
112	165	204	418	420	480
113	230	128	420	480	540
114	57	123	424	480	540
115	216	62	430	480	540
116	84	231	430	480	540
117	59	280	433	480	540
118	289	79	438	480	540
119	140	214	440	480	540
120	12	10	440	480	540
121	12	10	441	480	540
122	107	39	442	480	540
123	158	27	447	480	540
124	3	119	449	480	540
125	155	180	449	480	540
126	78	236	453	480	540
127	145	182	456	480	540
128	87	183	464	480	540
129	140	214	471	480	540
130	233	119	471	480	540
131	202	292	472	480	540
132	108	113	478	480	540
133	259	240	480	480	540
