Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	1	272	1
2	145	184	9
3	113	188	26
4	255	132	26
5	29	8	32
6	131	220	33
7	145	184	50
8	132	297	54
9	105	81	58
10	167	176	71
11	67	154	85
12	176	235	86
13	176	235	88
14	132	297	100
15	29	8	114
16	81	238	115
17	191	49	122
18	1	272	138
19	8	4	151
20	176	235	156
21	56	212	168
22	241	183	169
23	55	68	169
24	248	280	182
25	255	132	185
26	246	133	208
27	29	8	210
28	29	8	218
29	119	254	232
30	159	110	236
31	172	225	248
32	220	74	248
33	72	89	250
34	106	77	271
35	163	150	271
36	159	300	276
37	134	146	285
38	248	280	318
39	255	132	323
40	203	183	325
41	67	154	336
42	248	280	349
43	241	71	386
44	8	4	411
45	235	242	428
46	217	73	437
47	289	130	439
48	264	61	444
49	89	61	459
50	108	80	472
51	191	49	477
52	246	133	478
53	212	270	478
54	203	183	478
55	207	20	479
