Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	104	73	35	128	188
2	69	116	35	388	448
3	51	92	35	346	406
4	16	92	37	273	333
5	78	63	47	155	215
6	116	105	48	199	259
7	103	82	50	323	383
8	117	92	54	286	346
9	138	105	76	472	532
10	81	57	78	364	424
11	121	123	80	190	250
12	107	102	82	422	482
13	83	12	99	304	364
14	81	57	104	422	482
15	50	106	118	119	179
16	44	58	135	231	291
17	85	111	176	289	349
18	42	29	184	262	322
19	120	14	200	212	272
20	32	52	202	312	372
21	12	48	215	459	519
22	78	63	224	386	446
23	70	94	224	282	342
24	58	11	252	421	481
25	41	36	264	400	460
26	81	57	274	313	373
27	69	115	278	418	478
28	103	82	283	360	420
29	50	112	283	427	487
30	89	39	296	459	519
31	105	2	296	328	388
32	113	35	310	476	536
33	135	65	317	420	480
34	83	12	319	442	502
35	48	47	323	358	418
36	10	111	338	382	442
37	71	70	365	427	487
38	20	69	368	403	463
39	120	22	375	445	505
40	56	139	376	382	442
41	40	113	380	388	448
42	78	111	385	467	527
43	80	103	389	403	463
44	37	125	402	454	514
45	54	33	405	469	529
46	125	68	420	474	534
47	99	34	425	430	490
48	90	14	440	466	526
49	139	68	460	478	538
50	139	110	469	471	531
