Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	149	345	0	326	386
2	61	183	1	171	231
3	273	342	5	100	160
4	46	227	6	115	175
5	79	139	7	119	179
6	272	193	9	73	133
7	281	230	17	455	515
8	86	59	18	416	476
9	280	249	19	196	256
10	282	7	21	449	509
11	46	227	22	365	425
12	130	245	23	305	365
13	136	250	26	167	227
14	361	125	29	394	454
15	214	20	33	284	344
16	149	345	34	69	129
17	275	29	35	83	143
18	296	209	41	303	363
19	86	140	43	450	510
20	282	198	48	103	163
21	97	139	48	220	280
22	282	248	59	383	443
23	86	59	61	362	422
24	214	20	64	301	361
25	389	122	66	470	530
26	214	20	67	464	524
27	70	207	67	393	453
28	226	102	68	397	457
29	183	56	72	186	246
30	272	193	73	137	197
31	143	76	76	456	516
32	300	203	80	269	329
33	246	247	82	465	525
34	46	227	85	241	301
35	128	161	88	377	437
36	87	204	92	390	450
37	300	203	93	325	385
38	242	283	94	289	349
39	266	368	98	314	374
40	214	20	99	269	329
41	259	117	102	312	372
42	282	248	102	395	455
43	244	277	105	202	262
44	130	186	106	338	398
45	269	83	106	372	432
46	87	204	107	255	315
47	280	249	107	281	341
48	128	161	108	246	306
49	296	209	112	292	352
50	242	283	114	462	522
51	74	85	128	384	444
52	255	384	130	174	234
53	230	387	131	350	410
54	84	192	143	209	269
55	73	183	145	293	353
56	138	356	154	283	343
57	156	144	155	163	223
58	266	90	155	341	401
59	282	7	158	334	394
60	281	86	159	398	458
61	272	193	164	327	387
62	183	56	170	240	300
63	350	157	172	420	480
64	79	139	173	201	261
65	260	156	174	420	480
66	144	343	179	454	514
67	281	86	179	268	328
68	142	363	180	453	513
69	130	235	182	458	518
70	272	193	183	286	346
71	291	215	183	434	494
72	265	377	186	401	461
73	84	192	190	451	511
74	246	247	198	342	402
75	54	218	198	358	418
76	379	124	203	329	389
77	211	110	206	276	336
78	97	91	209	458	518
79	73	183	209	461	521
80	226	102	211	215	275
81	281	230	213	278	338
82	263	80	217	419	479
83	129	361	217	325	385
84	129	361	219	272	332
85	281	230	222	274	334
86	74	85	223	425	485
87	244	358	225	426	486
88	258	134	230	469	529
89	76	212	230	383	443
90	79	139	233	387	447
91	242	283	234	472	532
92	74	85	238	423	483
93	143	76	239	430	490
94	70	207	242	419	479
95	389	122	242	476	536
96	245	149	245	311	371
97	51	95	247	429	489
98	275	29	254	349	409
99	50	248	254	408	468
100	73	183	257	419	479
101	140	265	264	479	539
102	296	209	266	323	383
103	84	192	267	345	405
104	207	55	272	393	453
105	152	78	273	358	418
106	46	227	273	276	336
107	215	188	279	338	398
108	70	63	281	389	449
109	156	144	285	323	383
110	51	95	290	405	465
111	138	356	293	350	410
112	300	203	297	303	363
113	130	245	297	327	387
114	246	247	298	335	395
115	245	149	303	421	481
116	246	247	307	425	485
117	152	78	308	393	453
118	97	139	309	476	536
119	174	92	310	390	450
120	70	63	311	327	387
121	61	183	315	439	499
122	143	76	319	381	441
123	152	78	321	421	481
124	214	20	323	355	415
125	269	83	327	480	540
126	123	175	328	348	408
127	282	198	332	355	415
128	289	203	334	375	435
129	338	161	335	401	461
130	144	343	337	431	491
131	245	149	339	459	519
132	16	56	340	386	446
133	149	244	340	340	400
134	255	384	352	429	489
135	339	281	353	452	512
136	218	172	354	393	453
137	289	203	358	380	440
138	86	140	371	407	467
139	268	97	372	422	482
140	281	86	373	430	490
141	204	21	373	439	499
142	267	393	379	407	467
143	339	281	379	420	480
144	155	349	382	452	512
145	255	384	387	435	495
146	129	361	387	419	479
147	263	118	389	415	475
148	138	356	393	453	513
149	259	117	393	420	480
150	282	198	396	473	533
151	69	70	400	419	479
152	268	97	402	449	509
153	204	21	403	476	536
154	282	248	403	474	534
155	117	252	406	428	488
156	183	56	407	466	526
157	211	110	408	472	532
158	70	207	411	413	473
159	275	29	412	416	476
160	368	103	412	459	519
161	140	265	413	439	499
162	214	20	415	436	496
163	341	287	416	424	484
164	156	144	419	463	523
165	282	248	419	452	512
166	286	108	419	450	510
167	142	363	420	466	526
168	341	287	421	424	484
169	338	161	424	459	519
170	281	86	426	457	517
171	70	63	431	451	511
172	86	59	432	433	493
173	273	342	433	479	539
174	260	156	433	453	513
175	259	117	438	460	520
176	261	363	442	452	512
177	136	250	447	453	513
178	268	97	450	463	523
179	280	249	452	459	519
180	282	198	453	479	539
181	244	277	457	463	523
182	142	363	457	476	536
183	86	59	460	468	528
184	117	252	467	471	531
185	87	204	468	478	538
186	146	361	469	471	531
187	300	203	477	479	539
188	166	124	479	480	540
