Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	97	232	9	40	100
2	257	58	12	12	72
3	85	228	13	245	305
4	172	2	16	238	298
5	100	73	17	419	479
6	293	62	17	426	486
7	59	67	18	62	122
8	135	251	20	49	109
9	246	166	34	295	355
10	258	232	42	397	457
11	115	196	44	309	369
12	57	125	51	125	185
13	119	104	59	433	493
14	59	280	62	75	135
15	30	226	63	110	170
16	176	70	65	179	239
17	59	280	69	366	426
18	199	28	72	366	426
19	78	236	72	161	221
20	6	168	73	196	256
21	9	145	74	468	528
22	290	219	76	285	345
23	257	58	76	298	358
24	110	31	77	398	458
25	109	61	79	97	157
26	94	93	81	250	310
27	9	145	83	361	421
28	5	195	87	92	152
29	161	22	89	297	357
30	110	31	90	167	227
31	52	288	91	398	458
32	230	128	94	241	301
33	208	47	95	276	336
34	290	219	102	378	438
35	57	125	118	192	252
36	125	168	120	167	227
37	100	73	122	278	338
38	155	180	122	346	406
39	224	61	123	407	467
40	108	113	123	129	189
41	213	68	125	422	482
42	149	282	126	169	229
43	199	28	127	250	310
44	11	191	129	213	273
45	158	140	134	148	208
46	112	43	137	301	361
47	250	134	138	468	528
48	106	71	141	427	487
49	199	28	141	211	271
50	300	44	143	467	527
51	274	97	145	438	498
52	246	137	147	368	428
53	173	72	154	462	522
54	191	49	161	314	374
55	59	280	162	300	360
56	274	97	165	205	265
57	85	228	168	401	461
58	106	71	170	411	471
59	290	219	171	202	262
60	133	99	172	357	417
61	246	166	173	231	291
62	6	168	174	459	519
63	274	6	177	190	250
64	155	180	182	419	479
65	145	182	185	195	255
66	191	49	190	369	429
67	275	97	195	274	334
68	218	20	200	263	323
69	133	99	200	399	459
70	112	272	203	240	300
71	50	285	207	265	325
72	110	31	209	213	273
73	2	238	212	476	536
74	5	195	213	471	531
75	300	44	213	415	475
76	149	282	215	458	518
77	11	242	225	434	494
78	224	61	225	260	320
79	217	73	226	393	453
80	153	61	228	423	483
81	50	285	228	443	503
82	107	39	228	429	489
83	65	56	229	392	452
84	109	148	233	303	363
85	236	248	233	364	424
86	108	109	243	421	481
87	190	181	244	336	396
88	236	248	250	336	396
89	59	280	252	449	509
90	274	6	256	371	431
91	293	62	257	426	486
92	100	73	260	301	361
93	173	72	262	295	355
94	259	240	271	278	338
95	60	156	276	335	395
96	230	128	287	381	441
97	3	119	291	349	409
98	236	248	293	304	364
99	290	219	297	320	380
100	114	204	300	466	526
101	290	219	305	361	421
102	9	145	308	400	460
103	108	109	315	438	498
104	293	62	316	391	451
105	246	137	318	401	461
106	125	168	324	346	406
107	11	191	326	334	394
108	3	119	329	422	482
109	144	182	334	391	451
110	78	236	337	437	497
111	277	101	338	463	523
112	250	134	338	477	537
113	112	43	343	478	538
114	6	168	345	425	485
115	108	113	356	410	470
116	274	97	356	376	436
117	191	234	357	402	462
118	57	123	361	465	525
119	57	123	364	440	500
120	15	178	364	409	469
121	300	44	367	422	482
122	274	6	369	389	449
123	13	202	369	479	539
124	115	196	372	399	459
125	213	68	374	393	453
126	5	195	389	455	515
127	250	134	389	471	531
128	155	180	400	421	481
129	112	272	401	423	483
130	2	238	410	441	501
131	56	116	411	478	538
132	153	61	416	421	481
133	224	61	419	427	487
134	218	20	419	448	508
135	191	234	424	456	516
136	115	196	425	457	517
137	176	70	431	449	509
138	202	292	431	456	516
139	114	204	435	446	506
140	158	27	436	480	540
141	233	119	441	446	506
142	67	175	442	471	531
143	153	61	443	475	535
144	233	119	443	450	510
145	191	234	443	479	539
146	176	70	447	474	534
147	114	204	453	477	537
148	85	228	463	471	531
149	106	71	473	475	535
150	290	219	474	474	534
151	161	22	474	474	534
152	145	182	475	477	537
153	158	140	475	478	538
154	300	44	477	479	539
