Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	209	85	2	180	240
2	368	215	4	240	300
3	91	150	5	360	420
4	272	154	5	300	360
5	14	201	5	60	120
6	154	68	7	240	300
7	225	53	7	180	240
8	277	154	8	60	120
9	310	143	11	240	300
10	253	316	13	420	480
11	361	194	13	420	480
12	243	209	13	120	180
13	143	159	17	420	480
14	310	200	18	120	180
15	225	53	18	360	420
16	210	271	24	420	480
17	225	53	25	180	240
18	37	397	26	420	480
19	228	96	26	60	120
20	114	254	27	480	540
21	110	188	28	60	120
22	272	154	30	420	480
23	197	300	32	360	420
24	369	118	33	60	120
25	88	121	35	360	420
26	204	292	37	180	240
27	208	86	42	240	300
28	246	247	43	300	360
29	222	383	46	480	540
30	393	246	48	360	420
31	350	207	49	240	300
32	200	48	50	480	540
33	204	292	55	360	420
34	109	186	62	420	480
35	197	300	63	360	420
36	66	118	63	360	420
37	154	68	64	180	240
38	372	256	65	300	360
39	372	256	68	120	180
40	87	153	69	480	540
41	204	292	69	420	480
42	114	178	71	180	240
43	53	330	72	300	360
44	369	118	72	180	240
45	82	78	75	300	360
46	396	106	77	480	540
47	107	98	77	360	420
48	72	257	78	420	480
49	344	280	80	120	180
50	85	61	81	240	300
51	86	154	83	420	480
52	208	86	83	360	420
53	11	328	89	300	360
54	361	194	89	240	300
55	14	201	93	120	180
56	208	86	94	180	240
57	297	137	96	240	300
58	87	153	96	120	180
59	14	201	97	420	480
60	350	131	99	180	240
61	289	306	105	240	300
62	244	285	106	240	300
63	87	153	107	120	180
64	361	194	107	180	240
65	209	85	109	360	420
66	310	200	112	300	360
67	218	134	113	180	240
68	244	285	115	240	300
69	300	64	117	120	180
70	350	207	117	240	300
71	369	171	118	480	540
72	208	86	124	240	300
73	225	53	130	360	420
74	317	183	134	360	420
75	328	239	135	420	480
76	361	194	138	420	480
77	399	179	139	360	420
78	210	271	139	300	360
79	204	292	140	180	240
80	272	154	140	360	420
81	349	181	144	240	300
82	72	315	148	420	480
83	399	179	154	240	300
84	85	61	157	240	300
85	395	167	158	480	540
86	220	381	163	300	360
87	373	253	163	180	240
88	226	52	164	240	300
89	226	52	166	240	300
90	253	316	169	180	240
91	85	61	175	360	420
92	226	52	176	420	480
93	53	330	176	420	480
94	208	86	177	300	360
95	321	209	185	420	480
96	180	387	194	480	540
97	369	171	195	360	420
98	114	254	198	240	300
99	330	313	201	240	300
100	396	106	203	240	300
101	180	387	204	480	540
102	344	283	209	240	300
103	200	48	211	480	540
104	368	215	215	300	360
105	87	153	217	360	420
106	197	300	218	420	480
107	154	68	223	480	540
108	328	239	226	480	540
109	86	154	238	420	480
110	337	388	244	480	540
111	15	4	244	420	480
112	66	118	244	360	420
113	328	239	246	300	360
114	177	174	247	480	540
115	300	64	248	300	360
116	21	104	248	420	480
117	110	188	248	300	360
118	368	215	250	300	360
119	330	313	253	480	540
120	53	330	253	360	420
121	85	155	256	480	540
122	294	118	262	420	480
123	114	178	264	420	480
124	300	64	265	300	360
125	87	153	268	480	540
126	381	290	272	480	540
127	246	247	273	360	420
128	243	209	274	360	420
129	110	188	279	360	420
130	345	382	281	480	540
131	182	379	282	300	360
132	382	54	282	420	480
133	337	388	283	300	360
134	391	54	284	420	480
135	182	379	285	300	360
136	369	118	286	300	360
137	143	159	287	420	480
138	200	48	287	480	540
139	109	186	289	480	540
140	395	167	291	420	480
141	37	397	297	480	540
142	344	283	297	300	360
143	28	353	302	360	420
144	226	52	304	480	540
145	299	141	304	480	540
146	230	241	305	360	420
147	317	183	312	420	480
148	277	154	312	420	480
149	382	54	317	480	540
150	310	143	326	480	540
151	208	20	329	480	540
152	13	220	340	420	480
153	85	155	346	420	480
154	310	200	349	360	420
155	294	118	351	360	420
156	15	4	356	420	480
157	230	241	356	480	540
158	225	53	359	480	540
159	277	154	360	420	480
160	294	118	360	360	420
161	72	257	364	480	540
162	85	61	366	480	540
163	372	256	368	420	480
164	208	86	376	480	540
165	342	384	377	420	480
166	21	104	378	420	480
167	272	154	379	480	540
168	391	54	380	480	540
169	209	85	381	420	480
170	37	397	383	480	540
171	180	387	385	420	480
172	18	208	385	480	540
173	277	154	386	420	480
174	294	118	389	480	540
175	177	174	393	480	540
176	217	289	394	480	540
177	218	134	399	420	480
178	246	247	406	420	480
179	243	209	406	480	540
180	210	271	407	480	540
181	310	143	407	480	540
182	350	131	409	480	540
183	208	20	411	420	480
184	299	141	411	420	480
185	350	131	412	480	540
186	143	159	412	480	540
187	143	159	413	420	480
188	87	153	413	480	540
189	214	119	413	480	540
190	342	384	415	420	480
191	209	85	427	480	540
192	368	215	429	480	540
193	127	90	429	480	540
194	369	118	430	480	540
195	330	313	433	480	540
196	368	215	434	480	540
197	182	379	435	480	540
198	244	285	437	480	540
199	197	300	439	480	540
200	399	179	441	480	540
201	127	90	443	480	540
202	15	4	445	480	540
203	214	119	445	480	540
204	300	64	448	480	540
205	114	178	450	480	540
206	361	194	452	480	540
207	344	283	452	480	540
208	350	207	452	480	540
209	204	292	458	480	540
210	177	174	463	480	540
211	208	20	465	480	540
212	222	383	466	480	540
213	287	307	469	480	540
214	157	220	470	480	540
215	220	381	476	480	540
216	193	216	477	480	540
217	113	179	480	480	540
