Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	278	221	0
2	110	351	3
3	102	149	7
4	200	48	10
5	368	278	15
6	286	308	16
7	327	115	17
8	63	166	26
9	330	353	37
10	208	86	38
11	264	69	41
12	36	286	49
13	327	115	57
14	56	97	60
15	276	298	66
16	110	290	69
17	294	184	70
18	205	372	83
19	77	319	86
20	206	286	87
21	142	238	88
22	60	319	101
23	255	80	101
24	208	86	102
25	77	319	105
26	206	286	111
27	251	70	124
28	156	4	132
29	260	352	143
30	394	299	143
31	156	4	147
32	163	207	155
33	246	152	160
34	74	231	164
35	251	70	167
36	279	337	173
37	285	184	186
38	36	286	189
39	26	260	189
40	250	183	197
41	110	290	198
42	208	86	205
43	365	303	213
44	41	399	227
45	102	42	243
46	56	156	244
47	3	2	245
48	140	131	251
49	267	221	253
50	77	319	255
51	353	357	258
52	26	199	261
53	74	231	269
54	140	387	272
55	100	15	277
56	279	337	280
57	146	301	283
58	74	231	296
59	205	372	303
60	303	258	303
61	152	361	306
62	140	131	309
63	156	4	313
64	148	71	322
65	30	349	328
66	110	351	328
67	250	183	342
68	60	319	343
69	279	337	344
70	196	51	344
71	255	80	351
72	278	221	354
73	36	288	358
74	102	42	359
75	56	156	360
76	246	152	363
77	236	119	367
78	163	207	369
79	377	29	373
80	39	34	377
81	140	387	378
82	276	298	381
83	278	221	384
84	259	285	385
85	260	352	390
86	327	11	391
87	250	183	395
88	327	11	397
89	353	357	399
90	267	221	400
91	3	2	406
92	178	103	415
93	278	221	433
94	160	313	434
95	77	319	434
96	259	285	435
97	353	3	436
98	208	86	438
99	59	285	443
100	327	11	444
101	59	285	445
102	327	11	447
103	367	300	450
104	294	184	451
105	148	71	456
106	57	381	460
