Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	180	66	6
2	60	184	6
3	46	22	14
4	100	53	17
5	158	81	33
6	56	90	39
7	24	131	39
8	84	118	47
9	141	4	51
10	60	58	59
11	190	110	63
12	100	6	64
13	180	66	67
14	8	74	78
15	125	49	97
16	149	78	99
17	99	45	101
18	11	118	102
19	95	50	116
20	26	45	118
21	100	6	125
22	85	192	126
23	30	142	127
24	30	142	131
25	121	46	135
26	13	81	136
27	137	1	153
28	78	169	162
29	53	61	166
30	165	116	189
31	67	138	189
32	180	66	224
33	59	139	235
34	123	36	235
35	183	170	248
36	183	170	262
37	100	6	267
38	185	123	267
39	10	153	270
40	196	137	288
41	183	170	291
42	93	7	292
43	158	132	301
44	52	38	316
45	30	187	339
46	59	139	340
47	81	183	372
48	78	115	373
49	53	31	395
50	59	139	398
51	193	12	403
52	119	37	415
53	159	196	422
54	189	83	435
55	121	46	442
56	98	193	458
57	18	35	473
58	57	54	474
59	71	131	478
