Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	24	121	2	60	120
2	255	239	2	120	180
3	207	391	4	240	300
4	84	252	4	420	480
5	49	351	7	360	420
6	187	338	8	300	360
7	84	252	11	360	420
8	212	146	11	360	420
9	22	125	16	240	300
10	240	210	21	120	180
11	189	306	22	420	480
12	322	242	23	180	240
13	182	378	24	420	480
14	127	90	25	360	420
15	223	372	27	120	180
16	157	102	32	360	420
17	302	60	34	180	240
18	153	107	34	300	360
19	308	204	35	480	540
20	203	384	39	60	120
21	358	266	42	60	120
22	26	250	47	420	480
23	363	30	49	60	120
24	207	391	51	120	180
25	87	153	52	360	420
26	280	290	52	360	420
27	389	307	53	60	120
28	314	390	54	360	420
29	244	114	54	480	540
30	92	155	59	300	360
31	84	252	62	120	180
32	230	241	63	240	300
33	275	12	74	180	240
34	308	204	77	420	480
35	329	241	80	240	300
36	32	352	80	120	180
37	212	146	89	300	360
38	89	29	92	240	300
39	249	242	94	420	480
40	92	50	94	480	540
41	182	379	95	360	420
42	230	241	95	120	180
43	254	240	102	120	180
44	201	387	104	420	480
45	348	279	107	360	420
46	322	242	109	240	300
47	99	7	110	480	540
48	237	213	113	180	240
49	24	121	118	360	420
50	49	351	128	360	420
51	126	284	129	300	360
52	40	54	135	240	300
53	162	69	135	360	420
54	182	378	135	180	240
55	51	288	135	420	480
56	223	372	139	180	240
57	157	205	142	300	360
58	157	205	143	480	540
59	87	153	145	240	300
60	212	146	146	300	360
61	109	186	150	240	300
62	324	216	151	180	240
63	34	242	154	300	360
64	75	206	158	180	240
65	150	108	160	360	420
66	389	307	162	180	240
67	322	242	164	300	360
68	127	90	166	180	240
69	150	108	169	180	240
70	207	391	171	480	540
71	99	7	175	300	360
72	164	62	176	420	480
73	57	353	176	480	540
74	41	56	179	300	360
75	93	47	183	420	480
76	240	210	185	480	540
77	240	210	188	480	540
78	79	154	193	480	540
79	242	105	194	480	540
80	40	54	197	300	360
81	182	379	198	420	480
82	322	242	199	300	360
83	327	242	200	480	540
84	33	247	203	360	420
85	79	209	205	420	480
86	75	206	206	420	480
87	242	105	207	240	300
88	324	216	210	240	300
89	249	242	210	300	360
90	168	62	213	240	300
91	182	379	215	240	300
92	231	219	215	480	540
93	82	365	220	300	360
94	189	306	220	240	300
95	240	210	222	360	420
96	322	242	224	240	300
97	238	250	224	420	480
98	89	29	224	420	480
99	189	306	227	240	300
100	153	281	230	480	540
101	168	62	231	240	300
102	232	232	235	420	480
103	23	97	241	420	480
104	242	105	246	360	420
105	244	114	247	300	360
106	79	154	248	360	420
107	24	121	249	300	360
108	79	209	249	480	540
109	231	219	250	300	360
110	182	379	250	480	540
111	161	182	250	420	480
112	373	253	254	360	420
113	154	288	256	360	420
114	74	201	259	480	540
115	89	29	262	420	480
116	93	47	270	420	480
117	73	203	270	480	540
118	212	146	272	300	360
119	153	107	272	360	420
120	74	201	272	360	420
121	237	213	274	360	420
122	41	56	276	360	420
123	182	378	278	300	360
124	82	365	279	360	420
125	268	160	279	480	540
126	161	182	281	300	360
127	249	242	283	480	540
128	363	30	283	360	420
129	99	7	285	360	420
130	92	155	287	480	540
131	93	47	287	300	360
132	348	279	289	480	540
133	89	29	291	480	540
134	207	391	293	420	480
135	97	10	293	420	480
136	275	287	293	360	420
137	182	378	295	420	480
138	154	288	296	480	540
139	87	153	298	480	540
140	279	4	303	480	540
141	95	63	307	420	480
142	74	201	308	420	480
143	172	178	313	360	420
144	207	391	313	420	480
145	49	351	316	360	420
146	182	378	317	360	420
147	361	39	322	480	540
148	182	378	325	480	540
149	314	390	330	360	420
150	21	96	338	420	480
151	109	186	339	360	420
152	358	266	340	480	540
153	127	90	341	360	420
154	223	372	341	420	480
155	182	379	348	360	420
156	24	121	354	480	540
157	182	378	356	360	420
158	92	155	358	420	480
159	230	241	359	420	480
160	389	307	364	480	540
161	268	160	366	480	540
162	361	39	370	420	480
163	280	290	371	420	480
164	95	63	373	420	480
165	302	60	373	420	480
166	21	96	376	480	540
167	308	204	382	480	540
168	40	54	383	420	480
169	168	62	384	420	480
170	203	384	387	420	480
171	52	295	387	480	540
172	254	240	388	420	480
173	126	284	390	480	540
174	100	6	392	420	480
175	150	108	392	480	540
176	329	241	395	420	480
177	389	307	397	480	540
178	57	353	403	420	480
179	327	242	404	480	540
180	49	351	404	420	480
181	153	107	405	420	480
182	22	125	406	480	540
183	89	29	407	480	540
184	95	63	409	420	480
185	203	384	409	480	540
186	275	12	412	480	540
187	129	98	415	420	480
188	162	69	415	420	480
189	231	219	424	480	540
190	324	216	426	480	540
191	57	353	427	480	540
192	74	201	430	480	540
193	161	182	431	480	540
194	92	50	433	480	540
195	363	30	434	480	540
196	73	203	436	480	540
197	321	339	438	480	540
198	242	105	439	480	540
199	24	121	440	480	540
200	201	387	443	480	540
201	89	29	445	480	540
202	23	97	445	480	540
203	40	54	446	480	540
204	73	203	447	480	540
205	240	210	455	480	540
206	210	141	456	480	540
207	201	387	458	480	540
208	14	210	459	480	540
209	348	279	460	480	540
210	254	240	461	480	540
211	212	146	463	480	540
212	203	384	467	480	540
213	32	352	468	480	540
214	207	391	476	480	540
