Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	94	119	4
2	184	101	21
3	12	131	27
4	5	122	28
5	12	113	36
6	38	183	37
7	42	148	37
8	134	157	38
9	38	183	47
10	112	6	55
11	59	24	56
12	121	50	59
13	42	148	69
14	97	129	79
15	139	97	83
16	157	142	88
17	45	95	90
18	146	166	97
19	162	162	102
20	172	179	105
21	111	129	107
22	149	78	113
23	108	141	113
24	127	39	116
25	66	3	119
26	126	100	119
27	155	17	121
28	155	17	122
29	85	85	127
30	126	100	137
31	180	66	141
32	130	149	150
33	17	166	152
34	66	3	155
35	152	122	170
36	168	146	173
37	121	50	175
38	42	148	198
39	23	176	200
40	40	130	202
41	32	166	202
42	186	8	204
43	112	78	205
44	172	161	205
45	121	50	208
46	99	45	216
47	149	103	220
48	75	134	228
49	198	16	228
50	172	161	230
51	184	101	234
52	99	45	234
53	158	20	242
54	148	38	262
55	67	70	264
56	12	131	269
57	17	32	270
58	108	148	274
59	148	38	282
60	188	194	283
61	18	35	285
62	60	184	292
63	172	186	305
64	88	143	311
65	124	165	319
66	97	129	320
67	18	35	323
68	121	50	327
69	113	158	329
70	108	141	330
71	162	162	331
72	134	157	340
73	84	180	344
74	85	85	344
75	151	180	347
76	108	148	349
77	109	197	353
78	23	176	376
79	116	4	377
80	180	66	380
81	124	165	382
82	63	44	388
83	45	95	396
84	172	186	400
85	112	78	412
86	109	197	415
87	130	149	423
88	56	148	432
89	159	196	433
90	18	35	436
91	108	141	437
92	112	78	444
93	112	78	446
94	112	6	453
95	88	143	464
96	94	119	478
