Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	27	46	6	60	120
2	121	123	6	60	120
3	4	44	50	480	540
4	50	106	52	300	360
5	54	106	54	300	360
6	70	94	59	60	120
7	109	139	64	360	420
8	114	109	67	180	240
9	65	80	71	240	300
10	56	129	90	120	180
11	113	45	94	300	360
12	50	106	97	120	180
13	85	75	108	480	540
14	20	69	118	360	420
15	80	103	122	360	420
16	70	83	131	180	240
17	22	104	153	480	540
18	32	52	156	480	540
19	104	32	165	240	300
20	120	60	187	480	540
21	109	78	201	480	540
22	67	96	205	240	300
23	4	71	213	300	360
24	42	29	217	240	300
25	116	13	218	480	540
26	106	10	244	420	480
27	17	138	272	480	540
28	65	80	274	360	420
29	113	45	298	480	540
30	121	123	317	360	420
31	120	102	317	480	540
32	36	124	322	360	420
33	54	106	344	480	540
34	140	36	371	480	540
35	90	14	385	480	540
36	54	33	394	480	540
37	104	73	401	420	480
38	80	103	410	420	480
39	112	13	423	480	540
40	98	4	444	480	540
41	37	125	448	480	540
42	120	52	461	480	540
