Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	91	95	0	480	540
2	137	101	7	420	480
3	103	82	12	420	480
4	17	37	16	420	480
5	107	25	31	120	180
6	118	131	33	420	480
7	137	96	47	300	360
8	112	13	52	420	480
9	4	28	54	300	360
10	85	75	61	240	300
11	23	39	67	420	480
12	1	34	77	180	240
13	6	25	79	300	360
14	36	105	87	240	300
15	4	28	89	480	540
16	94	104	97	120	180
17	112	71	102	240	300
18	16	39	106	240	300
19	39	13	111	120	180
20	70	94	112	240	300
21	90	101	114	180	240
22	17	43	125	300	360
23	120	14	134	300	360
24	99	34	151	240	300
25	110	66	163	480	540
26	115	134	172	180	240
27	15	18	173	360	420
28	90	101	175	180	240
29	90	101	180	420	480
30	15	9	184	240	300
31	70	94	189	240	300
32	121	112	190	420	480
33	35	102	197	240	300
34	22	38	200	300	360
35	89	24	213	420	480
36	36	105	214	480	540
37	54	41	217	480	540
38	78	63	219	300	360
39	97	29	220	300	360
40	35	102	221	480	540
41	61	34	227	240	300
42	21	115	228	360	420
43	89	39	237	240	300
44	50	112	243	300	360
45	10	86	245	420	480
46	20	39	254	420	480
47	28	107	263	480	540
48	116	83	273	420	480
49	89	39	275	300	360
50	84	36	278	420	480
51	28	107	279	360	420
52	84	36	279	480	540
53	87	39	280	420	480
54	119	139	286	300	360
55	137	101	288	420	480
56	54	41	290	360	420
57	83	12	295	360	420
58	139	110	314	480	540
59	99	26	316	360	420
60	92	107	321	480	540
61	28	107	322	480	540
62	84	36	333	420	480
63	21	115	339	480	540
64	22	38	345	420	480
65	6	25	355	480	540
66	61	34	355	420	480
67	28	107	364	420	480
68	39	13	371	480	540
69	83	12	372	480	540
70	113	35	381	480	540
71	99	26	386	420	480
72	126	112	388	420	480
73	137	101	398	420	480
74	107	63	408	480	540
75	110	99	408	420	480
76	20	39	413	420	480
77	8	138	417	480	540
78	102	60	417	480	540
79	117	92	422	480	540
80	125	108	427	480	540
81	108	30	432	480	540
82	108	30	441	480	540
83	58	95	447	480	540
84	119	114	450	480	540
85	90	44	461	480	540
86	91	95	462	480	540
87	107	63	468	480	540
88	126	112	471	480	540
89	87	39	479	480	540
