Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	8	74	4	480	540
2	110	164	6	240	300
3	144	170	7	480	540
4	8	74	8	180	240
5	64	52	11	180	240
6	165	116	16	300	360
7	189	95	22	60	120
8	45	48	29	480	540
9	23	137	39	360	420
10	143	0	54	480	540
11	110	164	56	240	300
12	162	123	57	60	120
13	143	0	57	240	300
14	62	50	73	120	180
15	192	151	77	420	480
16	185	96	78	240	300
17	96	147	78	360	420
18	47	50	81	120	180
19	97	65	82	300	360
20	62	50	87	120	180
21	46	51	99	180	240
22	103	66	105	180	240
23	193	159	107	420	480
24	178	123	114	120	180
25	178	123	132	300	360
26	53	67	133	420	480
27	121	115	137	360	420
28	144	170	142	360	420
29	47	50	145	480	540
30	99	144	147	240	300
31	147	26	149	480	540
32	25	146	150	480	540
33	93	7	158	360	420
34	178	123	169	480	540
35	179	141	171	300	360
36	148	103	171	300	360
37	143	5	173	180	240
38	181	175	176	480	540
39	102	170	183	480	540
40	149	167	183	300	360
41	192	28	187	300	360
42	154	172	190	360	420
43	149	167	195	360	420
44	97	65	199	240	300
45	143	0	205	420	480
46	178	123	208	300	360
47	148	103	216	360	420
48	78	119	217	240	300
49	109	126	223	480	540
50	166	117	225	300	360
51	197	140	248	420	480
52	185	96	251	480	540
53	165	116	251	480	540
54	65	53	254	480	540
55	118	5	259	360	420
56	53	61	261	360	420
57	154	163	266	360	420
58	29	139	271	360	420
59	109	175	276	480	540
60	144	190	286	360	420
61	149	167	288	480	540
62	185	96	295	360	420
63	78	184	298	480	540
64	193	159	300	480	540
65	190	28	301	420	480
66	200	136	303	420	480
67	179	141	303	480	540
68	148	103	304	420	480
69	105	125	306	360	420
70	162	123	311	360	420
71	125	38	321	420	480
72	28	193	323	480	540
73	8	74	325	420	480
74	196	78	331	480	540
75	93	7	332	420	480
76	110	164	333	480	540
77	189	95	340	360	420
78	166	117	343	360	420
79	121	115	343	360	420
80	105	125	355	360	420
81	78	184	356	360	420
82	150	103	377	420	480
83	25	146	381	420	480
84	185	96	387	480	540
85	193	23	400	480	540
86	15	88	404	420	480
87	29	139	406	480	540
88	197	140	407	420	480
89	179	141	409	420	480
90	181	89	413	480	540
91	53	61	414	420	480
92	110	164	428	480	540
93	182	171	431	480	540
94	53	29	434	480	540
95	153	160	434	480	540
96	190	109	436	480	540
97	53	67	437	480	540
98	192	28	439	480	540
99	22	133	447	480	540
100	23	137	449	480	540
101	53	61	451	480	540
102	123	4	453	480	540
103	179	141	457	480	540
104	181	151	460	480	540
105	162	123	462	480	540
106	144	190	463	480	540
107	144	170	469	480	540
