Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	150	130	1
2	169	36	2
3	92	39	6
4	11	83	12
5	110	150	13
6	92	39	25
7	160	136	26
8	11	83	29
9	39	79	50
10	16	146	50
11	130	47	51
12	163	125	54
13	99	156	62
14	67	89	73
15	145	144	74
16	120	70	82
17	54	73	84
18	26	169	89
19	143	140	91
20	170	64	93
21	29	88	94
22	160	136	97
23	35	90	103
24	61	101	104
25	106	83	108
26	100	47	122
27	38	94	127
28	97	71	131
29	180	126	133
30	99	156	133
31	132	51	134
32	16	146	135
33	100	47	137
34	143	30	138
35	74	31	149
36	65	182	164
37	121	52	172
38	77	126	174
39	54	73	175
40	65	182	181
41	62	120	183
42	127	46	185
43	107	23	185
44	152	149	191
45	84	10	191
46	69	167	194
47	190	122	206
48	93	117	206
49	136	57	207
50	108	82	214
51	121	52	220
52	93	1	225
53	178	69	228
54	136	57	235
55	128	80	237
56	164	61	258
57	164	124	262
58	43	101	263
59	69	167	269
60	138	132	279
61	127	46	282
62	77	126	285
63	61	101	287
64	127	46	292
65	175	70	299
66	93	117	300
67	65	182	302
68	102	146	303
69	5	58	309
70	124	154	323
71	56	192	329
72	125	72	330
73	38	94	334
74	99	156	335
75	53	168	336
76	73	112	337
77	173	56	337
78	143	30	338
79	163	125	341
80	7	63	354
81	180	126	359
82	53	168	362
83	12	186	363
84	39	79	373
85	26	169	376
86	170	83	383
87	38	94	385
88	139	102	389
89	39	79	392
90	43	98	399
91	6	95	407
92	93	1	417
93	70	89	418
94	106	127	423
95	61	101	427
96	51	190	433
97	164	61	433
98	106	83	434
99	6	66	442
100	43	98	443
101	29	88	446
102	29	88	447
103	170	64	451
104	6	66	456
105	138	132	462
106	56	192	466
107	178	69	469
108	120	70	470
109	106	83	478
