Req	X_Coor	Y_Coor	Arr
0	40	50	-1
1	95	30	0
2	60	66	8
3	0	40	10
4	28	52	18
5	70	58	25
6	78	40	29
7	60	55	34
8	8	40	37
9	75	55	46
10	22	66	47
11	95	35	63
12	10	40	65
13	10	40	81
14	30	35	85
15	85	35	96
16	34	25	107
17	47	35	111
18	87	30	112
19	23	52	112
20	86	46	129
21	47	40	132
22	78	40	140
23	5	35	146
24	22	75	146
25	45	35	153
26	38	5	171
27	20	85	183
28	34	60	183
29	18	75	183
30	15	80	196
31	92	30	201
32	8	62	201
33	14	66	203
34	62	80	206
35	15	75	217
36	65	82	222
37	20	50	223
38	20	80	231
39	50	35	246
40	25	85	248
41	38	15	249
42	4	55	259
43	16	42	260
44	47	35	264
45	10	35	268
46	58	70	276
47	34	25	277
48	40	5	281
49	28	70	287
50	5	35	294
51	72	55	298
52	25	35	312
53	8	45	314
54	10	40	319
55	50	35	321
56	87	30	322
57	50	40	325
58	33	32	348
59	50	40	356
60	28	70	358
61	35	32	361
62	70	58	362
63	67	85	372
64	47	40	374
65	42	15	378
66	45	35	381
67	47	35	385
68	8	62	387
69	5	45	390
70	50	40	390
71	62	69	391
72	55	85	400
73	55	85	402
74	62	69	410
75	62	80	412
76	55	85	413
77	20	55	415
78	25	30	416
79	25	30	418
80	42	58	429
81	30	56	441
82	64	46	450
83	35	66	452
84	25	35	452
85	92	30	453
86	65	60	455
87	28	52	456
88	78	40	468
89	44	25	470
90	52	75	476
