Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	155	180	20	200	260
2	157	221	28	334	394
3	61	138	28	121	181
4	289	130	33	94	154
5	168	176	58	365	425
6	220	74	65	334	394
7	206	157	78	200	260
8	279	189	82	445	505
9	239	295	106	172	232
10	235	242	106	151	211
11	50	285	107	223	283
12	56	212	108	374	434
13	145	184	124	406	466
14	34	5	130	165	225
15	30	145	156	187	247
16	137	104	163	316	376
17	229	40	167	176	236
18	9	144	169	257	317
19	51	217	171	463	523
20	136	104	202	230	290
21	191	49	220	432	492
22	234	213	233	453	513
23	8	4	235	466	526
24	255	57	238	429	489
25	51	217	250	388	448
26	235	242	253	400	460
27	241	71	267	337	397
28	149	294	320	322	382
29	106	77	322	399	459
30	165	113	323	394	454
31	233	245	336	468	528
32	8	4	387	449	509
33	14	177	392	479	539
34	131	220	406	468	528
35	29	8	425	474	534
36	72	89	455	455	515
37	277	100	464	466	526
