Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	129	361	1	118	178
2	265	377	2	310	370
3	368	103	3	375	435
4	258	134	3	220	280
5	130	245	7	161	221
6	149	345	7	337	397
7	138	356	8	262	322
8	86	140	8	394	454
9	218	172	11	30	90
10	97	139	15	344	404
11	70	63	17	68	128
12	202	42	18	260	320
13	269	83	19	308	368
14	281	230	19	300	360
15	246	247	19	315	375
16	84	192	20	27	87
17	282	7	24	416	476
18	114	103	26	410	470
19	289	203	29	456	516
20	242	283	33	454	514
21	339	281	42	333	393
22	263	80	48	354	414
23	130	186	51	179	239
24	149	244	51	346	406
25	245	149	52	177	237
26	202	42	53	210	270
27	129	361	55	336	396
28	183	56	56	258	318
29	351	281	57	281	341
30	130	235	59	100	160
31	312	217	62	278	338
32	280	249	68	332	392
33	51	95	68	459	519
34	243	103	69	244	304
35	339	281	74	447	507
36	86	59	75	434	494
37	51	95	76	246	306
38	281	230	79	241	301
39	144	343	83	402	462
40	61	183	84	396	456
41	214	20	87	95	155
42	266	90	103	152	212
43	86	59	104	203	263
44	84	192	104	153	213
45	97	91	105	105	165
46	211	110	110	419	479
47	87	204	111	450	510
48	272	193	113	149	209
49	79	139	119	434	494
50	16	56	120	361	421
51	243	103	124	455	515
52	202	42	124	460	520
53	16	56	127	432	492
54	214	20	141	348	408
55	136	250	148	412	472
56	368	103	151	348	408
57	272	193	153	222	282
58	16	56	155	334	394
59	129	361	156	186	246
60	70	63	161	169	229
61	69	70	168	172	232
62	129	361	173	187	247
63	226	102	175	415	475
64	275	29	177	228	288
65	312	217	179	317	377
66	244	358	182	377	437
67	266	368	193	339	399
68	242	283	196	269	329
69	84	192	199	365	425
70	246	247	199	305	365
71	282	248	207	327	387
72	282	7	208	347	407
73	300	203	211	328	388
74	149	244	213	479	539
75	273	342	218	460	520
76	70	63	219	363	423
77	149	244	219	247	307
78	263	80	224	228	288
79	70	207	226	330	390
80	245	149	228	295	355
81	74	85	232	320	380
82	350	157	238	446	506
83	269	83	249	304	364
84	368	103	250	383	443
85	117	252	251	274	334
86	76	212	254	276	336
87	69	126	259	434	494
88	258	134	263	294	354
89	214	20	275	291	351
90	130	186	275	327	387
91	211	110	277	469	529
92	130	186	281	294	354
93	146	361	284	393	453
94	368	103	289	363	423
95	275	29	289	459	519
96	260	156	290	410	470
97	54	218	292	325	385
98	86	59	293	300	360
99	130	186	293	393	453
100	129	361	294	428	488
101	338	161	296	456	516
102	70	63	302	472	532
103	156	144	304	409	469
104	73	183	306	477	537
105	202	42	308	401	461
106	226	102	309	316	376
107	207	55	310	397	457
108	361	125	311	413	473
109	244	358	315	321	381
110	269	83	317	395	455
111	259	117	317	341	401
112	204	21	318	455	515
113	260	156	320	379	439
114	16	56	325	421	481
115	86	140	327	453	513
116	50	248	328	382	442
117	140	265	331	451	511
118	155	349	333	361	421
119	138	356	337	347	407
120	138	356	337	449	509
121	281	230	339	460	520
122	281	230	341	382	442
123	289	203	342	426	486
124	259	117	345	365	425
125	156	144	346	361	421
126	266	368	346	451	511
127	211	110	350	436	496
128	140	265	362	436	496
129	379	124	366	408	468
130	130	186	366	473	533
131	286	108	372	448	508
132	138	356	372	436	496
133	149	345	374	467	527
134	54	218	376	394	454
135	218	172	376	451	511
136	338	161	377	463	523
137	312	217	378	439	499
138	183	56	379	460	520
139	69	70	380	386	446
140	79	139	383	454	514
141	97	91	385	478	538
142	379	124	385	389	449
143	84	192	388	424	484
144	282	198	389	412	472
145	76	212	391	414	474
146	255	384	392	397	457
147	183	56	393	464	524
148	245	149	393	420	480
149	214	20	395	400	460
150	265	377	395	458	518
151	260	156	398	475	535
152	183	56	398	466	526
153	280	249	401	402	462
154	86	59	403	478	538
155	51	95	405	436	496
156	272	193	406	480	540
157	215	188	409	475	535
158	266	368	409	471	531
159	174	92	410	425	485
160	273	342	410	412	472
161	263	80	412	435	495
162	129	361	413	427	487
163	244	358	415	468	528
164	146	361	417	420	480
165	174	92	418	469	529
166	339	281	419	441	501
167	286	108	422	433	493
168	282	7	423	436	496
169	230	387	424	457	517
170	259	117	425	439	499
171	215	188	427	463	523
172	142	363	429	431	491
173	338	161	430	430	490
174	70	63	430	474	534
175	117	252	437	451	511
176	300	203	441	479	539
177	73	183	444	444	504
178	149	345	453	461	521
179	130	186	456	478	538
180	255	384	456	478	538
181	280	249	457	457	517
182	351	281	459	460	520
183	282	248	462	465	525
184	339	281	464	476	536
185	97	139	464	474	534
186	50	248	466	477	537
187	259	117	467	473	533
188	117	252	467	479	539
189	246	247	471	476	536
190	368	103	471	476	536
191	143	76	477	477	537
192	117	252	479	480	540
193	86	59	479	480	540
194	272	193	480	480	540
