Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	288	127	1	480	540
2	228	41	5	180	240
3	105	252	8	480	540
4	157	12	10	60	120
5	253	84	13	480	540
6	37	14	17	240	300
7	28	141	18	360	420
8	235	31	26	240	300
9	26	27	28	240	300
10	4	97	43	180	240
11	34	5	45	60	120
12	208	47	57	360	420
13	14	204	65	480	540
14	139	250	73	480	540
15	203	283	75	180	240
16	229	40	84	360	420
17	268	113	88	420	480
18	253	84	90	300	360
19	40	1	90	120	180
20	42	221	92	420	480
21	205	130	93	420	480
22	75	269	102	240	300
23	205	130	103	420	480
24	157	50	104	480	540
25	94	12	104	360	420
26	183	23	105	480	540
27	188	198	105	120	180
28	296	211	106	360	420
29	8	200	108	120	180
30	175	281	113	120	180
31	135	38	114	480	540
32	215	295	118	240	300
33	14	204	122	240	300
34	1	81	122	420	480
35	274	256	128	360	420
36	180	98	131	360	420
37	236	108	133	480	540
38	94	109	138	480	540
39	11	191	143	360	420
40	94	109	155	420	480
41	296	17	160	360	420
42	167	171	162	480	540
43	183	43	163	180	240
44	289	130	163	180	240
45	167	171	166	480	540
46	110	262	168	360	420
47	105	252	168	240	300
48	228	217	169	420	480
49	26	27	170	420	480
50	215	295	176	420	480
51	216	40	192	360	420
52	157	12	193	240	300
53	8	4	194	240	300
54	59	113	194	420	480
55	37	149	194	420	480
56	167	171	194	480	540
57	59	113	195	300	360
58	208	235	203	480	540
59	296	211	203	360	420
60	222	100	206	480	540
61	34	5	208	240	300
62	80	35	209	480	540
63	149	76	216	360	420
64	12	275	216	240	300
65	139	250	217	360	420
66	229	40	224	300	360
67	222	100	225	420	480
68	94	109	227	480	540
69	271	105	230	300	360
70	288	127	242	360	420
71	262	164	243	300	360
72	4	97	248	300	360
73	162	92	250	480	540
74	106	243	250	480	540
75	125	148	252	300	360
76	40	1	272	420	480
77	125	136	272	480	540
78	139	250	278	360	420
79	267	29	280	480	540
80	28	141	281	360	420
81	135	38	282	360	420
82	157	50	282	480	540
83	17	0	284	300	360
84	11	191	284	420	480
85	271	105	285	300	360
86	4	97	285	420	480
87	125	148	288	300	360
88	52	109	291	360	420
89	183	23	292	300	360
90	265	197	297	360	420
91	149	76	298	300	360
92	267	29	304	360	420
93	235	31	304	360	420
94	149	76	304	360	420
95	213	119	305	480	540
96	9	30	311	480	540
97	235	31	313	480	540
98	139	270	313	360	420
99	93	165	314	480	540
100	26	27	314	480	540
101	208	47	315	480	540
102	235	31	332	420	480
103	75	269	345	480	540
104	38	74	346	420	480
105	288	127	353	480	540
106	4	97	354	420	480
107	38	74	355	360	420
108	262	164	361	420	480
109	265	197	365	480	540
110	108	80	365	480	540
111	106	243	366	420	480
112	17	0	380	480	540
113	296	211	382	480	540
114	125	148	387	420	480
115	59	113	387	420	480
116	1	81	388	420	480
117	265	197	389	420	480
118	59	113	389	420	480
119	40	1	390	480	540
120	265	197	390	420	480
121	183	23	396	480	540
122	205	130	396	480	540
123	159	41	399	480	540
124	7	31	400	480	540
125	215	295	403	420	480
126	208	235	405	420	480
127	229	40	405	480	540
128	51	278	406	480	540
129	274	256	408	480	540
130	57	123	412	420	480
131	141	120	417	420	480
132	159	41	419	480	540
133	149	76	420	420	480
134	8	200	423	480	540
135	11	185	429	480	540
136	8	200	429	480	540
137	93	165	430	480	540
138	106	243	432	480	540
139	296	17	435	480	540
140	88	49	436	480	540
141	208	47	438	480	540
142	75	269	446	480	540
143	289	130	446	480	540
144	228	217	457	480	540
145	51	278	462	480	540
146	289	130	463	480	540
147	75	269	469	480	540
148	107	39	471	480	540
149	246	133	472	480	540
150	274	256	477	480	540
