Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	109	131	8	60	120
2	91	95	12	300	360
3	106	10	13	240	300
4	113	35	35	480	540
5	103	69	39	60	120
6	107	77	75	180	240
7	57	59	90	420	480
8	16	62	93	240	300
9	85	75	123	240	300
10	98	31	150	300	360
11	23	39	160	240	300
12	57	53	166	180	240
13	126	112	178	240	300
14	19	39	184	300	360
15	97	28	194	420	480
16	61	54	213	480	540
17	16	92	219	240	300
18	89	39	221	300	360
19	78	63	225	420	480
20	1	24	232	480	540
21	56	139	248	480	540
22	92	22	265	480	540
23	112	13	267	360	420
24	92	22	278	420	480
25	113	71	278	480	540
26	85	75	282	360	420
27	86	36	309	420	480
28	116	132	334	360	420
29	21	115	368	480	540
30	84	39	377	420	480
31	86	37	404	480	540
32	1	24	411	420	480
33	79	72	411	420	480
34	113	35	414	420	480
35	66	40	418	420	480
36	17	37	446	480	540
37	89	39	449	480	540
38	118	114	450	480	540
39	4	44	452	480	540
40	107	63	459	480	540
41	61	34	462	480	540
42	122	131	480	480	540
