Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	59	67	1
2	108	113	2
3	274	6	10
4	135	251	12
5	65	56	13
6	217	73	13
7	59	67	15
8	65	56	21
9	254	87	22
10	108	113	24
11	208	47	25
12	60	156	28
13	57	123	36
14	133	99	41
15	115	196	44
16	293	62	44
17	275	97	47
18	176	70	49
19	133	99	58
20	191	234	59
21	108	109	60
22	213	68	62
23	108	109	64
24	30	226	66
25	246	166	66
26	199	28	69
27	144	182	72
28	13	265	89
29	51	217	92
30	30	226	102
31	13	202	105
32	227	80	106
33	108	113	117
34	6	168	118
35	109	61	122
36	11	191	123
37	227	80	124
38	135	251	134
39	190	181	135
40	108	109	143
41	246	166	148
42	213	68	152
43	109	61	156
44	85	228	156
45	112	272	157
46	202	292	160
47	87	183	160
48	108	109	170
49	246	137	176
50	84	231	184
51	109	299	186
52	47	277	187
53	293	62	193
54	15	178	203
55	217	73	206
56	12	10	207
57	59	67	217
58	67	175	217
59	119	104	217
60	300	44	228
61	158	27	234
62	13	265	238
63	290	219	241
64	100	73	244
65	115	196	246
66	158	140	252
67	108	113	252
68	169	173	255
69	47	277	258
70	84	231	260
71	144	182	266
72	51	217	269
73	94	93	270
74	115	196	275
75	259	240	275
76	254	87	276
77	144	182	277
78	208	47	281
79	12	10	288
80	188	142	288
81	84	231	300
82	145	182	306
83	109	61	309
84	289	79	312
85	199	28	312
86	257	58	313
87	112	272	313
88	262	62	314
89	167	176	317
90	13	265	318
91	167	176	320
92	13	202	320
93	57	123	327
94	6	168	336
95	233	119	336
96	108	113	337
97	3	119	355
98	52	288	356
99	51	217	359
100	61	70	359
101	149	282	367
102	289	79	367
103	227	80	378
104	13	202	382
105	57	125	390
106	167	176	390
107	59	280	392
108	217	73	392
109	114	204	392
110	259	240	398
111	9	145	401
112	233	119	403
113	257	58	406
114	218	20	407
115	15	178	408
116	250	134	409
117	274	6	417
118	11	242	419
119	145	182	423
120	165	204	423
121	109	299	424
122	158	140	432
123	293	62	433
124	169	173	434
125	11	191	435
126	52	288	438
127	155	180	440
128	114	204	441
129	233	119	447
130	135	251	472
