Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	125	136	40	431	491
2	167	171	41	424	484
3	52	109	50	289	349
4	139	250	57	415	475
5	158	140	64	474	534
6	75	269	67	140	200
7	139	250	85	100	160
8	25	64	88	373	433
9	37	149	113	247	307
10	296	211	129	382	442
11	283	275	147	265	325
12	211	174	152	206	266
13	135	38	169	228	288
14	183	43	171	414	474
15	109	148	174	296	356
16	162	92	190	361	421
17	228	41	207	416	476
18	268	113	226	385	445
19	107	39	228	266	326
20	40	1	238	362	422
21	8	4	239	358	418
22	208	47	251	348	408
23	141	120	254	378	438
24	216	40	267	337	397
25	180	98	273	308	368
26	262	164	279	435	495
27	208	235	321	327	387
28	283	275	329	457	517
29	51	278	336	338	398
30	159	89	341	372	432
31	139	270	345	407	467
32	213	119	346	477	537
33	57	123	351	440	500
34	9	30	351	424	484
35	158	140	358	461	521
36	52	109	359	474	534
37	119	183	382	438	498
38	93	165	396	411	471
39	267	29	401	423	483
40	208	47	402	476	536
41	139	270	419	458	518
42	109	148	441	467	527
43	205	130	446	449	509
44	159	41	452	467	527
45	296	17	455	473	533
46	208	47	455	468	528
47	40	1	465	477	537
48	235	31	472	474	534
49	94	109	477	479	539
50	208	235	479	479	539
