Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	66	52	3
2	145	19	8
3	145	19	8
4	57	54	8
5	24	131	11
6	16	84	12
7	199	132	16
8	41	187	17
9	103	67	17
10	105	70	22
11	66	52	35
12	184	140	37
13	145	19	44
14	53	31	54
15	8	8	68
16	149	78	69
17	187	142	72
18	113	100	73
19	50	67	74
20	52	28	75
21	66	52	77
22	25	165	81
23	198	132	88
24	135	0	91
25	26	45	100
26	18	35	104
27	57	54	105
28	36	193	108
29	103	67	110
30	53	31	117
31	185	123	122
32	125	49	168
33	162	162	179
34	180	66	182
35	123	36	182
36	71	131	185
37	57	54	188
38	18	35	189
39	50	67	189
40	143	179	192
41	26	45	192
42	159	196	193
43	198	132	194
44	30	187	200
45	14	92	207
46	85	110	213
47	16	84	222
48	52	38	223
49	184	140	227
50	13	152	231
51	18	35	241
52	85	110	248
53	95	50	253
54	78	169	256
55	37	177	258
56	13	81	261
57	75	173	267
58	105	70	273
59	149	78	283
60	52	28	283
61	30	187	287
62	56	90	291
63	141	4	292
64	50	31	297
65	24	131	300
66	36	193	302
67	52	38	306
68	99	45	313
69	180	66	316
70	25	165	316
71	60	58	319
72	113	100	332
73	199	132	338
74	100	53	339
75	75	173	343
76	183	170	346
77	145	19	351
78	180	66	364
79	42	174	368
80	28	160	383
81	190	109	384
82	17	150	388
83	99	45	391
84	185	123	392
85	25	165	395
86	66	52	403
87	51	31	403
88	129	40	411
89	92	178	413
90	187	142	415
91	10	153	420
92	36	193	426
93	125	49	430
94	104	176	431
95	11	118	432
96	193	12	434
97	100	6	437
98	66	52	440
99	50	67	450
100	196	137	455
101	104	176	464
102	104	176	467
103	199	132	473
104	135	171	474
105	52	28	475
