Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	16	62	3	285	345
2	85	106	23	121	181
3	35	90	26	29	89
4	23	39	31	75	135
5	15	9	38	273	333
6	34	108	39	295	355
7	86	102	40	217	277
8	54	41	50	322	382
9	116	132	53	172	232
10	103	69	56	447	507
11	17	37	83	204	264
12	57	59	83	426	486
13	103	82	85	290	350
14	50	106	93	255	315
15	94	105	99	166	226
16	107	63	101	181	241
17	89	24	102	178	238
18	61	34	105	198	258
19	86	36	116	312	372
20	66	91	117	126	186
21	17	37	118	216	276
22	125	68	119	468	528
23	13	48	129	250	310
24	109	139	144	468	528
25	98	31	158	317	377
26	32	106	159	455	515
27	57	59	168	301	361
28	92	107	176	472	532
29	92	107	183	420	480
30	90	44	183	269	329
31	121	123	191	414	474
32	64	132	192	233	293
33	140	36	192	215	275
34	119	130	195	468	528
35	112	13	201	389	449
36	100	106	210	231	291
37	32	106	226	230	290
38	85	106	232	250	310
39	97	29	246	258	318
40	86	37	253	364	424
41	58	95	255	259	319
42	1	24	260	275	335
43	118	114	263	476	536
44	66	40	273	460	520
45	21	115	273	400	460
46	20	69	289	358	418
47	4	44	289	446	506
48	67	55	291	439	499
49	84	39	299	324	384
50	103	82	300	377	437
51	113	71	303	458	518
52	16	39	317	373	433
53	21	115	317	457	517
54	66	40	327	405	465
55	107	63	329	406	466
56	16	39	331	462	522
57	47	83	332	368	428
58	103	69	336	369	429
59	66	82	348	471	531
60	47	83	353	426	486
61	16	92	357	399	459
62	32	106	358	423	483
63	116	132	362	399	459
64	121	110	369	404	464
65	103	82	371	382	442
66	34	104	382	436	496
67	116	132	391	437	497
68	86	37	393	460	520
69	16	92	396	443	503
70	70	94	407	424	484
71	63	50	407	411	471
72	1	24	409	450	510
73	16	62	409	442	502
74	86	36	414	433	493
75	127	108	415	471	531
76	94	105	417	423	483
77	17	43	422	438	498
78	127	108	423	430	490
79	20	69	430	440	500
80	109	131	432	470	530
81	66	82	432	432	492
82	113	35	438	464	524
83	118	108	442	477	537
84	70	94	447	447	507
85	34	72	451	476	536
86	63	50	453	453	513
87	106	10	461	478	538
88	90	44	473	473	533
89	91	95	476	476	536
90	122	113	478	480	540
