Req	X_Coor	Y_Coor	Arr	E	L
0	40	50	-1	0	540
1	4	55	2	420	480
2	62	69	9	360	420
3	44	25	10	120	180
4	48	20	15	120	180
5	66	55	17	360	420
6	25	85	24	360	420
7	30	56	26	240	300
8	35	66	26	420	480
9	70	58	30	480	540
10	4	55	34	360	420
11	38	10	34	60	120
12	67	85	39	180	240
13	15	75	44	240	300
14	20	55	59	120	180
15	20	85	68	180	240
16	30	50	68	120	180
17	25	30	70	240	300
18	28	52	71	120	180
19	87	30	85	300	360
20	50	35	90	360	420
21	62	40	91	480	540
22	35	69	95	240	300
23	48	20	95	240	300
24	22	75	97	240	300
25	62	40	106	120	180
26	95	35	110	180	240
27	53	30	112	360	420
28	62	69	120	120	180
29	44	25	128	360	420
30	42	65	130	360	420
31	47	40	134	240	300
32	15	75	135	480	540
33	85	35	148	180	240
34	45	35	148	240	300
35	40	5	158	240	300
36	70	58	161	480	540
37	28	52	169	360	420
38	22	85	169	180	240
39	35	66	171	240	300
40	58	75	183	360	420
41	92	30	183	420	480
42	44	5	184	300	360
43	45	35	193	300	360
44	36	40	196	240	300
45	20	55	199	420	480
46	62	80	204	420	480
47	66	55	205	300	360
48	47	40	212	420	480
49	34	60	214	480	540
50	35	69	216	360	420
51	2	40	219	480	540
52	42	15	230	300	360
53	38	10	236	480	540
54	95	35	244	480	540
55	70	58	245	300	360
56	87	30	245	480	540
57	65	60	255	360	420
58	10	35	261	480	540
59	56	64	267	480	540
60	22	85	278	420	480
61	14	66	292	300	360
62	65	82	302	480	540
63	25	35	307	480	540
64	22	85	307	420	480
65	0	45	312	360	420
66	78	40	317	360	420
67	65	82	320	420	480
68	85	25	321	420	480
69	50	30	328	360	420
70	33	35	331	360	420
71	42	10	334	480	540
72	22	85	335	480	540
73	20	85	337	420	480
74	52	75	341	360	420
75	30	35	342	420	480
76	28	70	343	480	540
77	0	40	350	360	420
78	14	66	351	360	420
79	42	30	351	480	540
80	60	66	358	360	420
81	8	45	359	420	480
82	58	70	368	480	540
83	56	64	368	420	480
84	8	40	369	420	480
85	50	40	383	480	540
86	44	25	385	420	480
87	35	66	393	480	540
88	42	30	397	420	480
89	60	55	409	420	480
90	85	35	409	420	480
91	62	69	428	480	540
92	4	55	428	480	540
93	35	66	431	480	540
94	5	35	434	480	540
95	65	82	436	480	540
96	53	30	445	480	540
97	62	40	455	480	540
98	55	80	463	480	540
99	44	5	465	480	540
100	20	50	468	480	540
101	85	25	480	480	540
