Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	180	98	4
2	296	211	6
3	17	0	7
4	57	123	7
5	107	39	13
6	208	235	15
7	42	221	23
8	180	98	29
9	150	104	35
10	289	130	41
11	125	148	43
12	175	107	52
13	208	47	58
14	229	40	59
15	139	270	61
16	106	168	62
17	176	70	64
18	31	68	64
19	37	14	65
20	80	35	68
21	228	217	69
22	157	50	72
23	40	1	74
24	28	124	78
25	38	74	79
26	175	107	81
27	9	30	83
28	28	124	84
29	157	50	87
30	283	275	93
31	109	148	93
32	175	107	94
33	296	211	94
34	93	165	100
35	88	49	102
36	26	27	104
37	106	168	104
38	31	68	106
39	203	283	110
40	51	278	118
41	14	204	121
42	59	113	122
43	136	68	127
44	228	41	128
45	253	84	133
46	8	4	135
47	7	31	140
48	42	221	143
49	93	165	143
50	211	239	145
51	34	5	146
52	228	276	150
53	80	35	151
54	216	40	153
55	125	136	157
56	172	198	162
57	109	148	163
58	267	29	163
59	75	269	173
60	262	164	175
61	17	0	177
62	297	43	179
63	7	31	179
64	228	276	185
65	271	105	186
66	216	40	190
67	205	130	193
68	4	97	193
69	14	204	193
70	38	139	200
71	88	49	204
72	271	105	210
73	107	39	215
74	99	105	217
75	135	38	227
76	205	130	230
77	88	49	247
78	236	108	248
79	183	23	251
80	175	107	251
81	75	269	251
82	88	49	251
83	183	23	255
84	236	108	259
85	265	197	262
86	109	148	266
87	228	276	272
88	159	41	279
89	205	130	280
90	229	40	280
91	12	275	280
92	136	68	281
93	25	64	282
94	4	97	283
95	228	276	283
96	12	275	287
97	9	30	288
98	11	191	290
99	11	185	290
100	157	12	290
101	139	250	305
102	110	262	307
103	136	68	310
104	262	164	311
105	57	123	314
106	139	250	315
107	135	38	321
108	267	29	323
109	229	40	324
110	17	0	325
111	296	17	327
112	38	74	328
113	80	35	332
114	188	198	339
115	9	30	340
116	42	221	341
117	25	64	343
118	228	276	346
119	42	221	348
120	139	250	351
121	57	123	356
122	28	124	357
123	203	283	359
124	159	41	361
125	157	50	362
126	149	76	363
127	106	168	364
128	38	74	365
129	40	1	370
130	31	68	373
131	28	124	373
132	211	239	374
133	4	97	374
134	4	97	379
135	28	141	388
136	235	31	391
137	157	12	392
138	215	295	392
139	159	41	395
140	213	119	397
141	288	127	402
142	141	120	404
143	14	204	409
144	105	252	409
145	57	123	415
146	125	136	416
147	38	139	419
148	158	140	428
149	158	140	430
150	203	283	431
151	119	183	436
152	274	256	437
153	262	164	440
154	213	119	440
155	271	105	440
156	150	104	448
157	4	97	450
158	4	97	451
159	158	140	454
160	274	256	457
161	53	141	462
162	53	141	465
163	176	70	466
164	94	12	468
165	262	164	473
