Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	20	106	1
2	29	94	1
3	120	52	1
4	81	36	4
5	12	48	4
6	103	44	4
7	40	113	8
8	20	69	9
9	37	73	13
10	37	125	20
11	58	11	26
12	44	36	32
13	107	102	36
14	120	14	38
15	95	135	38
16	38	122	39
17	125	68	40
18	50	112	41
19	115	124	42
20	30	57	43
21	103	82	44
22	36	124	44
23	113	45	47
24	78	63	47
25	12	84	50
26	125	68	52
27	20	106	52
28	78	63	55
29	56	139	56
30	81	36	60
31	41	36	63
32	37	73	66
33	136	123	75
34	115	124	80
35	137	96	81
36	119	73	83
37	47	83	85
38	18	70	88
39	80	103	104
40	66	82	104
41	120	52	108
42	10	111	114
43	20	69	116
44	120	52	117
45	4	44	117
46	56	139	118
47	99	34	120
48	16	62	120
49	82	103	120
50	19	120	123
51	12	48	128
52	103	44	131
53	58	95	133
54	140	42	133
55	13	48	134
56	137	96	136
57	40	113	138
58	83	12	141
59	12	48	144
60	140	36	148
61	15	18	150
62	51	92	151
63	103	82	152
64	95	135	153
65	121	123	153
66	139	68	156
67	50	106	157
68	120	14	158
69	16	62	162
70	50	112	162
71	113	35	164
72	50	106	166
73	38	122	170
74	58	11	174
75	65	0	175
76	121	124	179
77	51	92	181
78	38	122	182
79	70	83	183
80	97	115	184
81	117	92	187
82	104	73	189
83	99	34	194
84	71	70	196
85	109	139	198
86	105	2	202
87	139	110	205
88	20	69	206
89	103	44	210
90	40	113	210
91	83	12	210
92	97	115	212
93	36	124	212
94	71	70	214
95	58	80	215
96	121	123	215
97	119	73	215
98	86	80	216
99	85	111	217
100	65	0	220
101	90	14	221
102	71	70	223
103	50	106	223
104	120	52	224
105	18	70	226
106	39	100	228
107	69	116	232
108	20	69	234
109	54	33	235
110	70	94	240
111	81	36	241
112	65	0	244
113	56	139	249
114	51	92	250
115	105	2	253
116	85	111	254
117	39	100	257
118	64	138	258
119	125	68	260
120	109	139	262
121	103	82	265
122	83	12	267
123	50	106	269
124	103	44	281
125	89	39	293
126	20	69	300
127	125	68	302
128	29	94	302
129	120	14	303
130	120	47	303
131	97	115	313
132	58	80	314
133	18	70	316
134	16	62	323
135	97	115	327
136	64	115	329
137	119	73	330
138	64	138	333
139	64	138	335
140	121	124	335
141	139	68	336
142	38	122	341
143	89	39	343
144	18	70	347
145	12	48	351
146	66	82	352
147	35	90	352
148	117	92	355
149	140	42	358
150	40	113	359
151	103	82	359
152	12	84	365
153	105	2	366
154	117	92	367
155	41	36	367
156	109	139	369
157	117	92	373
158	47	83	376
159	48	47	377
160	36	124	378
161	58	95	381
162	90	14	395
163	54	78	396
164	104	73	403
165	83	12	407
166	140	36	407
167	35	90	410
168	95	135	412
169	20	69	412
170	113	45	419
171	20	106	422
172	85	111	430
173	4	44	435
174	54	33	439
175	16	92	440
176	120	47	442
177	42	29	443
178	82	103	444
179	47	83	445
180	64	138	445
181	113	45	447
182	29	94	455
183	89	39	455
184	29	94	456
185	107	102	459
186	18	104	461
187	35	90	461
188	136	123	462
189	64	115	463
190	13	48	463
191	36	38	465
192	12	48	466
193	121	124	467
194	78	63	469
195	37	73	472
196	15	18	472
197	64	132	475
198	115	124	480
