Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	46	22	4
2	66	3	8
3	155	17	12
4	172	161	28
5	134	157	31
6	8	89	33
7	159	105	35
8	66	3	47
9	94	119	50
10	45	95	53
11	139	97	62
12	38	183	65
13	32	166	66
14	8	89	71
15	59	24	74
16	30	67	81
17	184	101	85
18	168	146	85
19	148	38	86
20	193	12	88
21	59	24	90
22	12	131	95
23	85	85	100
24	184	101	110
25	139	97	112
26	57	157	122
27	59	139	124
28	60	184	131
29	32	166	132
30	127	39	138
31	148	38	147
32	12	131	151
33	18	35	153
34	36	104	153
35	59	139	165
36	36	104	168
37	158	20	170
38	155	22	174
39	31	63	177
40	168	146	181
41	28	127	184
42	112	6	193
43	47	118	195
44	108	141	205
45	125	49	211
46	179	95	213
47	75	134	221
48	88	143	230
49	125	49	239
50	75	134	242
51	39	186	243
52	17	166	247
53	5	122	250
54	99	45	254
55	105	26	260
56	108	148	262
57	149	78	270
58	139	97	270
59	75	134	270
60	126	100	273
61	198	16	279
62	94	119	303
63	40	130	316
64	127	39	316
65	110	8	321
66	149	103	328
67	59	139	335
68	152	122	338
69	172	161	340
70	179	95	348
71	172	161	351
72	59	24	351
73	134	157	366
74	18	35	370
75	5	122	375
76	143	103	390
77	88	143	391
78	143	103	392
79	42	174	395
80	103	97	397
81	149	103	406
82	12	131	407
83	17	166	408
84	103	77	412
85	152	190	419
86	200	162	421
87	168	146	428
88	110	8	429
89	59	24	442
90	36	104	454
91	130	149	463
