Req	X_Coor	Y_Coor	Arr	E	L
0	40	50	-1	0	540
1	44	25	4	60	120
2	92	30	9	300	360
3	23	52	10	120	180
4	10	40	11	420	480
5	60	85	13	240	300
6	10	35	13	120	180
7	15	80	15	120	180
8	56	64	23	240	300
9	25	30	26	300	360
10	28	70	27	480	540
11	67	85	28	300	360
12	50	30	35	240	300
13	50	40	41	60	120
14	45	70	41	120	180
15	95	30	42	360	420
16	70	58	52	420	480
17	66	55	55	60	120
18	0	40	56	480	540
19	85	25	58	480	540
20	95	35	63	360	420
21	75	55	64	180	240
22	40	5	68	480	540
23	25	35	71	360	420
24	60	85	77	300	360
25	60	66	85	480	540
26	20	85	92	420	480
27	65	60	102	180	240
28	42	30	106	360	420
29	58	70	114	240	300
30	20	80	115	240	300
31	60	60	116	240	300
32	38	10	125	420	480
33	8	40	125	300	360
34	26	32	134	300	360
35	35	32	141	360	420
36	15	80	153	180	240
37	85	35	154	300	360
38	40	5	155	480	540
39	14	66	156	480	540
40	55	80	157	300	360
41	30	35	158	420	480
42	30	30	158	420	480
43	42	10	158	300	360
44	34	25	162	360	420
45	20	55	163	360	420
46	58	70	165	480	540
47	30	35	171	360	420
48	25	50	188	240	300
49	95	30	196	240	300
50	42	65	203	240	300
51	42	10	205	420	480
52	38	10	205	480	540
53	53	30	209	480	540
54	45	35	212	240	300
55	5	45	213	300	360
56	20	50	214	300	360
57	60	85	217	300	360
58	60	55	226	240	300
59	65	82	232	480	540
60	22	75	238	480	540
61	64	46	239	480	540
62	20	85	250	480	540
63	52	75	253	360	420
64	95	35	255	300	360
65	5	35	257	420	480
66	16	42	265	420	480
67	25	50	267	480	540
68	53	35	285	420	480
69	5	45	287	300	360
70	50	35	290	420	480
71	45	35	293	480	540
72	45	70	298	480	540
73	23	52	299	420	480
74	42	58	299	300	360
75	50	40	304	360	420
76	38	5	311	360	420
77	78	40	313	420	480
78	38	10	313	360	420
79	30	35	319	420	480
80	44	25	322	420	480
81	45	70	328	360	420
82	62	40	329	480	540
83	50	30	332	360	420
84	64	46	332	360	420
85	15	80	338	420	480
86	38	10	339	360	420
87	65	82	341	480	540
88	53	35	344	420	480
89	23	52	345	480	540
90	40	5	352	480	540
91	58	75	354	420	480
92	8	62	355	480	540
93	85	35	362	480	540
94	28	70	364	420	480
95	52	75	381	420	480
96	64	46	382	420	480
97	35	32	385	480	540
98	18	75	387	480	540
99	22	75	390	420	480
100	25	85	393	480	540
101	30	50	395	480	540
102	28	70	396	480	540
103	35	69	396	480	540
104	48	30	402	480	540
105	67	85	409	480	540
106	8	62	411	480	540
107	22	85	412	480	540
108	50	40	415	480	540
109	62	69	416	420	480
110	55	85	418	420	480
111	18	75	419	420	480
112	90	35	423	480	540
113	86	46	425	480	540
114	30	50	428	480	540
115	60	85	438	480	540
116	30	56	441	480	540
117	10	40	442	480	540
118	44	25	445	480	540
119	95	30	453	480	540
120	44	5	453	480	540
121	55	85	454	480	540
122	20	50	460	480	540
123	8	45	463	480	540
124	30	30	466	480	540
125	48	20	466	480	540
126	85	35	467	480	540
127	25	30	468	480	540
128	42	15	476	480	540
129	50	40	478	480	540
130	25	50	479	480	540
