Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	16	39	3
2	67	55	5
3	96	26	6
4	10	137	7
5	104	106	8
6	86	36	8
7	6	135	8
8	87	39	12
9	139	10	15
10	93	75	18
11	127	112	30
12	99	112	30
13	34	79	42
14	134	31	42
15	130	27	45
16	137	6	49
17	25	26	49
18	131	31	62
19	33	131	66
20	40	132	68
21	1	24	69
22	21	44	74
23	113	69	81
24	0	27	85
25	74	96	88
26	4	23	88
27	64	61	92
28	90	104	96
29	86	102	101
30	29	28	102
31	132	24	109
32	127	28	110
33	85	106	111
34	29	28	112
35	30	31	114
36	0	117	114
37	21	26	122
38	34	82	123
39	16	38	127
40	99	26	129
41	87	39	131
42	36	132	134
43	88	35	139
44	74	99	143
45	61	54	145
46	113	69	149
47	96	26	153
48	21	48	153
49	34	82	157
50	43	135	158
51	0	27	159
52	28	78	164
53	6	135	166
54	95	35	168
55	137	6	168
56	4	23	170
57	99	26	175
58	16	39	178
59	35	99	180
60	132	24	181
61	136	29	184
62	18	38	184
63	119	136	185
64	8	119	185
65	10	137	186
66	59	56	192
67	74	99	193
68	101	107	201
69	127	112	201
70	21	48	205
71	119	136	207
72	36	105	212
73	61	54	214
74	86	37	217
75	93	75	218
76	6	135	219
77	103	34	220
78	84	99	221
79	4	125	222
80	121	110	222
81	115	134	223
82	28	33	229
83	103	106	230
84	87	39	240
85	61	48	240
86	121	110	240
87	43	140	241
88	25	26	241
89	87	39	242
90	99	112	242
91	40	132	245
92	103	106	249
93	99	112	252
94	139	10	255
95	84	36	257
96	28	33	261
97	127	28	261
98	28	99	262
99	130	27	263
100	74	93	265
101	119	136	267
102	74	93	268
103	123	112	273
104	86	37	275
105	34	138	275
106	28	33	280
107	103	111	282
108	130	27	289
109	92	107	290
110	125	108	291
111	118	131	300
112	132	24	301
113	99	108	304
114	131	31	307
115	103	111	309
116	93	75	312
117	107	63	313
118	29	28	315
119	1	24	318
120	104	106	326
121	84	99	330
122	107	63	330
123	93	75	330
124	59	52	335
125	107	105	335
126	6	135	335
127	88	35	341
128	93	75	346
129	96	26	357
130	88	35	358
131	98	70	360
132	28	78	364
133	0	27	375
134	109	131	380
135	62	58	381
136	121	110	387
137	28	33	391
138	88	35	392
139	137	6	392
140	125	108	394
141	136	29	396
142	127	29	399
143	4	125	403
144	84	99	405
145	10	134	409
146	86	37	411
147	88	72	413
148	96	26	419
149	30	24	427
150	40	132	429
151	61	48	431
152	87	39	432
153	35	99	442
154	6	135	447
155	131	31	448
156	90	104	449
157	131	31	455
158	33	131	455
159	90	104	460
160	96	26	460
161	22	22	462
162	92	107	463
163	16	39	470
164	96	26	476
165	136	29	479
