Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	154	288	10
2	244	114	14
3	327	242	15
4	73	203	23
5	89	29	29
6	275	287	34
7	212	146	34
8	150	108	39
9	321	339	40
10	87	153	41
11	100	6	52
12	172	178	55
13	322	242	56
14	324	216	59
15	363	30	64
16	100	6	64
17	52	295	66
18	29	355	78
19	129	98	85
20	34	242	89
21	254	240	91
22	126	284	104
23	153	281	106
24	168	62	117
25	172	178	117
26	24	121	119
27	127	90	121
28	280	290	128
29	92	155	129
30	162	69	136
31	240	210	140
32	21	96	141
33	187	338	142
34	373	253	142
35	223	372	159
36	26	250	164
37	337	388	165
38	92	155	168
39	75	206	169
40	240	210	172
41	40	54	179
42	99	7	185
43	162	69	199
44	275	12	203
45	361	39	210
46	182	379	213
47	79	209	223
48	275	287	226
49	157	102	236
50	32	352	236
51	22	125	246
52	21	96	250
53	322	242	252
54	11	115	256
55	361	39	260
56	275	12	261
57	74	201	272
58	92	50	273
59	157	102	276
60	373	253	293
61	322	242	293
62	223	372	294
63	348	279	296
64	34	242	313
65	321	339	321
66	150	108	340
67	187	338	355
68	41	56	384
69	164	62	387
70	327	242	388
71	363	30	392
72	244	114	401
73	363	30	405
74	161	182	416
75	162	69	419
76	242	105	420
77	240	246	423
78	89	29	427
79	157	205	428
80	14	210	442
81	232	232	454
82	223	372	464
83	255	239	476
84	389	307	479
85	329	241	479
