Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	127	39	9
2	155	107	10
3	71	114	11
4	154	7	12
5	99	45	14
6	47	118	15
7	158	20	17
8	45	95	20
9	28	127	20
10	84	180	23
11	47	118	23
12	99	45	26
13	36	104	27
14	113	158	28
15	5	122	36
16	60	153	41
17	59	24	46
18	75	134	47
19	186	8	50
20	88	152	50
21	188	194	53
22	129	176	61
23	152	122	62
24	105	26	67
25	198	16	69
26	139	97	70
27	127	39	70
28	125	49	71
29	42	148	75
30	180	66	77
31	172	161	78
32	113	100	78
33	149	103	78
34	28	127	79
35	130	149	80
36	143	103	81
37	113	158	84
38	151	180	87
39	188	194	88
40	162	162	92
41	60	153	95
42	67	70	95
43	18	35	101
44	71	114	104
45	158	20	104
46	116	4	105
47	157	142	105
48	121	50	108
49	8	89	113
50	12	131	114
51	149	78	116
52	168	146	116
53	126	100	118
54	103	97	121
55	111	129	126
56	143	103	133
57	129	176	134
58	103	77	135
59	30	67	139
60	105	26	139
61	172	161	141
62	59	24	151
63	103	25	152
64	105	26	154
65	28	127	159
66	116	4	159
67	110	8	159
68	39	186	159
69	85	164	170
70	139	97	170
71	158	20	179
72	7	119	181
73	60	184	183
74	42	148	185
75	30	67	185
76	172	186	186
77	89	176	187
78	32	166	194
79	42	174	197
80	139	97	197
81	146	166	197
82	35	9	200
83	46	22	203
84	60	184	203
85	200	162	206
86	130	149	207
87	31	63	208
88	193	12	209
89	97	129	210
90	155	17	212
91	152	122	213
92	36	104	222
93	165	156	225
94	9	122	225
95	56	148	228
96	155	107	231
97	109	197	233
98	157	142	236
99	28	127	239
100	60	184	242
101	157	142	249
102	200	162	249
103	17	32	253
104	59	139	264
105	12	131	266
106	60	153	266
107	152	190	276
108	94	119	276
109	67	70	279
110	39	186	280
111	67	70	280
112	60	184	281
113	105	26	283
114	146	166	291
115	89	176	301
116	149	78	302
117	111	129	302
118	12	131	303
119	157	142	304
120	124	165	304
121	152	122	305
122	7	119	305
123	85	85	307
124	179	95	308
125	149	103	310
126	42	148	311
127	17	32	317
128	188	194	318
129	45	55	325
130	168	146	326
131	8	89	330
132	31	63	330
133	75	134	334
134	149	78	340
135	38	183	340
136	179	95	340
137	151	180	342
138	155	22	342
139	198	16	343
140	179	95	344
141	12	131	345
142	47	118	346
143	66	3	348
144	154	7	353
145	109	197	355
146	32	166	356
147	46	22	357
148	85	85	359
149	63	44	360
150	172	179	360
151	121	50	363
152	172	161	364
153	179	95	365
154	45	95	367
155	75	134	370
156	31	63	375
157	67	70	380
158	108	148	382
159	198	16	382
160	151	180	385
161	97	129	385
162	159	196	390
163	112	6	391
164	134	157	392
165	124	191	394
166	172	186	394
167	88	143	395
168	46	22	396
169	17	32	398
170	32	166	400
171	186	8	403
172	60	184	403
173	28	127	412
174	8	89	414
175	108	148	419
176	99	45	420
177	112	78	421
178	112	6	421
179	152	122	428
180	126	100	430
181	57	157	432
182	94	119	433
183	88	152	434
184	111	129	436
185	17	166	437
186	200	162	441
187	59	24	442
188	139	97	445
189	156	93	447
190	84	180	447
191	180	66	451
192	124	165	456
193	127	39	458
194	17	166	460
195	113	100	465
196	85	164	468
197	46	22	468
198	60	153	468
199	71	114	469
200	148	38	471
201	179	95	471
202	125	49	472
203	116	4	474
204	9	122	479
205	110	8	479
