Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	7	113	1	180	240
2	103	55	3	300	360
3	46	52	3	360	420
4	106	81	5	60	120
5	98	36	5	420	480
6	66	117	6	300	360
7	94	18	10	420	480
8	61	107	11	420	480
9	60	89	12	180	240
10	47	57	24	480	540
11	104	82	40	180	240
12	11	100	40	480	540
13	114	63	42	480	540
14	112	3	43	360	420
15	87	63	54	480	540
16	67	84	61	240	300
17	69	48	63	420	480
18	19	116	68	180	240
19	62	73	72	480	540
20	80	40	74	420	480
21	7	113	74	420	480
22	106	81	76	360	420
23	62	73	77	420	480
24	74	56	78	420	480
25	46	80	79	120	180
26	122	11	81	480	540
27	62	128	85	120	180
28	61	66	89	120	180
29	91	91	90	300	360
30	105	26	104	480	540
31	61	66	110	120	180
32	61	107	112	240	300
33	46	80	114	240	300
34	20	108	115	300	360
35	101	59	122	180	240
36	20	93	124	240	300
37	94	104	125	300	360
38	80	40	126	240	300
39	87	63	126	240	300
40	96	138	128	240	300
41	49	48	129	180	240
42	46	80	132	300	360
43	103	55	138	480	540
44	46	52	139	240	300
45	105	26	141	360	420
46	77	117	143	360	420
47	113	67	143	480	540
48	15	94	157	480	540
49	80	40	158	300	360
50	49	48	160	360	420
51	24	105	160	480	540
52	112	3	161	240	300
53	47	57	162	480	540
54	20	93	162	480	540
55	59	77	164	180	240
56	113	67	164	180	240
57	80	40	166	480	540
58	106	0	166	300	360
59	30	58	166	360	420
60	24	105	168	420	480
61	57	87	176	420	480
62	80	40	176	420	480
63	113	67	179	240	300
64	18	123	188	300	360
65	57	87	191	360	420
66	96	138	195	300	360
67	47	57	206	360	420
68	18	123	209	480	540
69	128	0	209	420	480
70	117	55	210	300	360
71	18	107	214	240	300
72	98	75	215	480	540
73	105	26	217	480	540
74	116	23	218	480	540
75	105	26	219	240	300
76	15	94	220	480	540
77	30	106	222	480	540
78	46	52	233	360	420
79	119	20	237	480	540
80	78	61	241	480	540
81	38	16	241	480	540
82	98	116	247	360	420
83	47	57	248	300	360
84	61	107	250	360	420
85	11	100	253	480	540
86	96	23	255	420	480
87	101	32	261	360	420
88	77	117	264	300	360
89	6	121	267	480	540
90	67	84	269	300	360
91	94	104	271	480	540
92	28	115	276	420	480
93	101	59	279	300	360
94	60	89	281	420	480
95	96	138	288	360	420
96	61	66	301	420	480
97	13	80	302	360	420
98	112	3	308	480	540
99	11	100	316	480	540
100	38	16	319	360	420
101	96	62	324	420	480
102	59	77	325	360	420
103	119	20	331	480	540
104	69	48	339	480	540
105	91	91	353	420	480
106	96	138	356	420	480
107	77	117	359	420	480
108	129	77	360	360	420
109	87	63	360	420	480
110	78	61	371	480	540
111	60	115	373	480	540
112	95	121	374	420	480
113	77	117	379	480	540
114	128	0	381	420	480
115	78	61	382	480	540
116	37	115	383	480	540
117	105	26	385	480	540
118	121	9	386	480	540
119	94	56	389	420	480
120	27	44	390	480	540
121	87	63	393	480	540
122	28	115	396	480	540
123	130	16	401	420	480
124	96	62	403	420	480
125	100	5	407	480	540
126	96	23	411	480	540
127	92	123	417	420	480
128	46	80	423	480	540
129	47	63	431	480	540
130	78	61	441	480	540
131	61	66	444	480	540
132	122	11	447	480	540
133	122	11	451	480	540
134	103	33	454	480	540
135	102	33	462	480	540
136	26	24	465	480	540
137	30	106	475	480	540
138	96	62	477	480	540
139	80	40	477	480	540
140	50	29	479	480	540
