Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	70	231	6
2	393	312	7
3	75	76	18
4	34	242	19
5	393	297	28
6	266	116	42
7	176	154	43
8	235	212	55
9	270	151	64
10	102	118	71
11	208	274	104
12	70	231	107
13	325	294	122
14	220	238	142
15	323	243	149
16	393	312	156
17	353	65	158
18	70	231	196
19	186	304	204
20	125	122	208
21	67	258	247
22	347	395	249
23	28	353	254
24	52	194	265
25	392	307	266
26	239	254	268
27	140	40	272
28	226	52	273
29	177	77	284
30	266	116	293
31	159	11	313
32	175	299	314
33	338	315	316
34	262	30	320
35	153	315	327
36	82	365	339
37	84	221	360
38	363	24	360
39	102	118	378
40	28	353	386
41	237	109	395
42	340	290	397
43	195	294	406
44	338	315	413
45	222	383	417
46	349	272	433
47	177	77	434
48	349	157	444
49	176	154	447
50	177	77	473
