Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	59	280	3	300	360
2	173	72	6	360	420
3	115	196	13	60	120
4	100	73	35	180	240
5	147	43	44	300	360
6	109	148	53	480	540
7	107	39	68	420	480
8	176	70	73	480	540
9	54	285	73	360	420
10	289	79	73	360	420
11	217	73	78	420	480
12	191	234	84	240	300
13	217	73	122	480	540
14	258	232	128	180	240
15	108	113	145	180	240
16	191	49	148	180	240
17	109	299	154	360	420
18	158	27	165	300	360
19	293	62	184	480	540
20	110	31	199	480	540
21	51	217	206	300	360
22	172	2	215	360	420
23	9	145	235	240	300
24	57	125	235	300	360
25	109	61	237	360	420
26	106	71	238	420	480
27	140	214	240	420	480
28	97	232	243	480	540
29	109	61	246	480	540
30	52	288	247	480	540
31	167	176	249	360	420
32	57	125	257	300	360
33	165	204	260	300	360
34	56	116	263	300	360
35	227	80	267	480	540
36	300	44	283	360	420
37	254	87	286	360	420
38	61	70	308	420	480
39	6	168	321	420	480
40	250	134	331	420	480
41	208	47	357	420	480
42	109	61	384	480	540
43	47	277	393	420	480
44	147	43	399	480	540
45	246	137	427	480	540
46	144	182	454	480	540
47	202	292	465	480	540
48	140	214	477	480	540
