Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	113	100	0
2	134	157	2
3	108	141	17
4	103	77	38
5	168	146	57
6	23	176	71
7	129	176	72
8	110	8	72
9	5	122	88
10	116	4	108
11	111	129	158
12	66	3	164
13	151	180	167
14	17	32	170
15	38	183	172
16	125	49	197
17	108	141	206
18	60	184	210
19	193	12	228
20	193	12	228
21	193	12	239
22	148	38	241
23	75	134	249
24	89	176	274
25	130	149	275
26	149	78	288
27	85	85	308
28	188	194	318
29	85	85	321
30	154	7	331
31	155	17	340
32	159	196	347
33	36	104	378
34	42	174	381
35	152	190	389
36	112	78	418
37	42	174	428
38	28	127	435
39	159	105	450
40	71	114	451
