Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	114	63	1
2	69	48	1
3	101	59	2
4	11	100	3
5	104	82	5
6	104	51	29
7	7	113	30
8	95	68	30
9	116	10	33
10	102	33	37
11	47	57	52
12	50	29	63
13	103	55	64
14	20	108	64
15	20	108	69
16	74	56	71
17	77	117	82
18	30	106	115
19	62	73	138
20	29	10	158
21	103	55	161
22	66	117	162
23	30	106	167
24	77	117	171
25	93	61	181
26	116	23	186
27	37	115	195
28	87	63	204
29	92	123	212
30	98	46	217
31	46	80	250
32	24	105	260
33	69	48	267
34	18	123	283
35	98	116	292
36	66	117	293
37	80	63	306
38	80	40	316
39	103	33	326
40	4	15	334
41	116	10	366
42	47	63	422
43	46	80	443
44	80	40	459
45	47	57	460
46	13	80	479
