Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	289	79	10
2	61	70	22
3	112	43	23
4	233	119	32
5	246	166	39
6	262	62	58
7	114	204	66
8	78	236	102
9	293	62	113
10	191	234	116
11	67	175	130
12	213	68	142
13	199	28	158
14	85	228	167
15	230	128	179
16	224	61	183
17	11	242	189
18	246	137	191
19	233	119	196
20	59	280	217
21	236	248	261
22	5	195	263
23	147	43	279
24	11	242	284
25	262	62	304
26	108	109	306
27	218	20	320
28	50	285	351
29	300	44	352
30	108	113	379
31	61	70	395
32	109	61	404
33	57	123	417
34	208	47	433
35	199	28	437
36	109	61	444
37	233	119	458
38	165	204	470
39	262	62	478
