Req	X_Coor	Y_Coor	Arr	E	L
0	35	35	-1	0	540
1	49	11	24	430	490
2	64	42	32	363	423
3	30	60	42	329	389
4	15	19	45	412	472
5	41	37	51	287	347
6	30	25	59	271	331
7	30	5	64	187	247
8	55	5	133	412	472
9	19	21	139	419	479
10	41	37	145	154	214
11	53	52	148	238	298
12	57	29	156	370	430
13	53	52	160	468	528
14	46	13	175	196	256
15	55	45	200	365	425
16	15	19	213	216	276
17	49	11	215	293	353
18	55	5	226	316	376
19	45	30	243	375	435
20	2	48	256	399	459
21	47	47	257	336	396
22	36	26	275	303	363
23	56	37	280	437	497
24	20	50	283	471	531
25	25	24	284	394	454
26	55	20	305	425	485
27	13	52	306	406	466
28	20	50	336	479	539
29	12	24	336	415	475
30	19	21	338	347	407
31	44	17	339	414	474
32	25	24	343	437	497
33	45	20	356	439	499
34	20	65	395	408	468
35	5	5	409	457	517
36	20	65	421	423	483
37	13	52	434	476	536
38	44	17	457	475	535
