Req	X_Coor	Y_Coor	Arr	E	L
0	35	35	-1	0	540
1	18	24	2	187	247
2	11	31	2	118	178
3	47	16	6	244	304
4	15	60	13	306	366
5	18	24	21	337	397
6	56	37	22	196	256
7	32	12	24	142	202
8	26	52	25	247	307
9	23	3	30	113	173
10	11	31	39	387	447
11	57	48	41	102	162
12	49	58	43	163	223
13	55	54	45	393	453
14	55	54	45	188	248
15	28	18	46	271	331
16	45	30	48	282	342
17	27	69	50	417	477
18	47	47	54	234	294
19	20	26	55	401	461
20	45	65	56	74	134
21	35	69	61	362	422
22	8	56	71	119	179
23	60	12	72	434	494
24	20	65	72	269	329
25	37	56	72	125	185
26	37	56	74	478	538
27	19	21	76	244	304
28	42	7	77	320	380
29	64	42	78	302	362
30	41	37	80	159	219
31	55	5	84	179	239
32	37	47	92	192	252
33	15	30	95	466	526
34	13	52	102	134	194
35	10	20	103	463	523
36	10	20	104	298	358
37	22	22	107	445	505
38	40	25	121	327	387
39	31	52	122	411	471
40	27	43	124	184	244
41	32	12	129	152	212
42	27	69	131	424	484
43	5	30	136	226	286
44	20	65	139	267	327
45	17	34	147	281	341
46	6	68	163	361	421
47	4	18	167	323	383
48	56	37	172	439	499
49	49	58	182	385	445
50	55	54	183	315	375
51	14	37	189	296	356
52	5	5	191	459	519
53	11	31	199	385	445
54	20	26	199	321	381
55	21	24	199	209	269
56	25	24	203	294	354
57	40	60	203	350	410
58	45	30	203	389	449
59	57	29	205	223	283
60	63	23	207	313	373
61	15	30	207	239	299
62	31	67	209	415	475
63	31	52	209	342	402
64	55	5	212	221	281
65	22	22	214	262	322
66	55	5	214	317	377
67	13	52	215	217	277
68	53	12	216	221	281
69	27	43	222	234	294
70	18	24	226	309	369
71	49	73	230	250	310
72	20	20	232	470	530
73	49	73	233	367	427
74	18	24	234	341	401
75	65	20	244	448	508
76	49	11	246	353	413
77	41	37	259	304	364
78	2	48	260	430	490
79	49	73	265	466	526
80	35	69	265	271	331
81	35	69	267	327	387
82	35	40	267	380	440
83	18	24	269	430	490
84	56	39	278	475	535
85	53	43	278	304	364
86	23	3	280	398	458
87	55	54	280	358	418
88	27	69	282	431	491
89	57	68	286	402	462
90	4	18	287	459	519
91	19	21	289	360	420
92	63	23	293	317	377
93	25	24	302	433	493
94	32	12	303	347	407
95	49	11	305	377	437
96	37	31	308	472	532
97	65	55	309	309	369
98	53	43	319	476	536
99	56	39	323	359	419
100	31	52	325	463	523
101	56	39	332	404	464
102	65	35	335	353	413
103	53	52	338	421	481
104	49	42	344	396	456
105	2	48	347	412	472
106	32	12	355	407	467
107	21	24	361	448	508
108	15	47	364	436	496
109	8	56	367	477	537
110	15	60	369	451	511
111	21	24	370	391	451
112	20	20	377	463	523
113	63	65	378	443	503
114	2	48	380	422	482
115	37	47	380	432	492
116	10	20	382	445	505
117	61	52	383	443	503
118	32	12	390	468	528
119	64	42	401	446	506
120	25	21	403	433	493
121	20	65	415	472	532
122	28	18	415	467	527
123	53	12	423	465	525
124	15	19	427	471	531
125	37	47	436	442	502
126	55	5	440	451	511
127	20	26	443	452	512
128	11	31	451	473	533
129	37	31	455	473	533
130	15	30	456	476	536
131	37	47	460	476	536
132	49	11	460	462	522
133	45	20	462	477	537
134	24	12	467	468	528
135	63	23	469	479	539
136	63	23	470	479	539
137	15	19	476	476	536
138	55	45	477	480	540
139	35	40	477	478	538
