Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	67	175	1	29	89
2	238	103	6	75	135
3	155	180	22	439	499
4	255	132	25	221	281
5	9	144	32	78	138
6	229	40	43	73	133
7	106	77	46	138	198
8	212	62	47	213	273
9	52	63	47	476	536
10	145	184	65	474	534
11	227	26	70	294	354
12	213	68	73	282	342
13	5	195	107	158	218
14	30	145	125	418	478
15	217	73	144	194	254
16	106	77	146	246	306
17	233	245	171	238	298
18	67	175	202	383	443
19	155	28	202	215	275
20	105	81	206	253	313
21	89	61	233	476	536
22	108	80	246	471	531
23	165	113	246	337	397
24	155	28	257	470	530
25	12	198	264	351	411
26	156	182	268	395	455
27	277	100	283	364	424
28	191	49	302	378	438
29	246	133	305	343	403
30	213	68	310	369	429
31	156	182	312	422	482
32	155	180	332	429	489
33	67	154	343	351	411
34	12	198	356	456	516
35	157	221	357	416	476
36	255	132	367	459	519
37	105	81	384	480	540
38	132	297	392	441	501
39	250	130	392	460	520
40	235	242	419	447	507
41	229	40	440	475	535
42	37	126	446	446	506
43	223	74	475	475	535
