Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	24	197	2	30	90
2	121	46	15	141	201
3	120	39	18	263	323
4	126	100	24	341	401
5	114	72	25	389	449
6	114	72	30	85	145
7	114	72	31	176	236
8	94	31	37	173	233
9	123	90	50	304	364
10	114	183	58	437	497
11	75	173	67	299	359
12	137	158	72	135	195
13	149	78	75	327	387
14	168	58	76	137	197
15	121	46	80	295	355
16	171	36	86	406	466
17	77	119	88	158	218
18	155	107	92	106	166
19	50	135	99	125	185
20	94	31	104	301	361
21	84	81	105	243	303
22	75	170	110	132	192
23	55	87	113	327	387
24	41	186	114	166	226
25	186	8	115	365	425
26	38	101	121	459	519
27	49	99	132	346	406
28	25	48	134	437	497
29	150	26	135	322	382
30	126	100	145	455	515
31	172	161	145	421	481
32	70	28	148	231	291
33	125	53	150	253	313
34	114	112	151	264	324
35	113	151	161	439	499
36	143	116	161	358	418
37	53	180	168	321	381
38	50	135	169	229	289
39	125	78	174	355	415
40	123	90	180	377	437
41	145	71	197	329	389
42	13	139	201	369	429
43	95	50	201	210	270
44	125	53	203	240	300
45	114	183	212	265	325
46	151	132	214	245	305
47	36	104	215	458	518
48	137	158	221	289	349
49	32	47	222	334	394
50	53	79	230	337	397
51	25	48	233	262	322
52	171	36	238	335	395
53	81	183	249	260	320
54	85	193	251	251	311
55	85	193	257	359	419
56	196	126	258	419	479
57	145	71	263	333	393
58	47	118	264	430	490
59	53	79	264	297	357
60	28	77	265	411	471
61	184	110	273	330	390
62	70	28	278	421	481
63	81	183	292	340	400
64	75	173	293	429	489
65	80	190	303	467	527
66	155	107	305	338	398
67	126	100	315	433	493
68	48	106	317	452	512
69	172	161	322	451	511
70	63	149	324	455	515
71	178	127	335	438	498
72	44	10	340	477	537
73	125	78	347	360	420
74	176	134	350	430	490
75	125	78	354	474	534
76	75	173	360	366	426
77	151	180	361	390	450
78	178	61	364	405	465
79	112	42	365	405	465
80	53	180	372	463	523
81	6	193	372	410	470
82	184	110	373	403	463
83	94	31	383	383	443
84	178	127	389	455	515
85	127	143	389	402	462
86	152	122	391	427	487
87	137	59	394	412	472
88	164	37	394	396	456
89	28	127	400	453	513
90	66	3	424	459	519
91	137	158	428	442	502
92	125	78	430	459	519
93	182	110	430	476	536
94	53	180	433	468	528
95	180	66	433	442	502
96	13	139	438	441	501
97	145	71	439	450	510
98	36	104	441	478	538
99	176	134	447	459	519
100	168	58	447	454	514
101	75	173	449	475	535
102	53	175	450	476	536
103	36	104	463	463	523
104	137	59	469	479	539
105	137	59	471	472	532
106	182	89	472	478	538
107	70	28	475	475	535
108	137	59	480	480	540
