Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	89	24	5	57	117
2	100	106	7	288	348
3	99	28	11	116	176
4	103	82	14	229	289
5	13	48	19	463	523
6	116	132	22	300	360
7	97	12	31	410	470
8	16	92	34	435	495
9	78	63	36	138	198
10	118	114	43	430	490
11	119	114	44	354	414
12	122	113	49	84	144
13	91	95	61	475	535
14	113	71	62	247	307
15	99	28	62	303	363
16	137	137	62	420	480
17	61	48	64	108	168
18	116	132	77	453	513
19	82	100	84	315	375
20	103	69	94	176	236
21	99	28	97	133	193
22	32	106	99	381	441
23	4	44	115	459	519
24	113	35	125	232	292
25	91	95	128	309	369
26	56	139	133	365	425
27	57	59	134	227	287
28	66	91	136	178	238
29	6	25	139	238	298
30	97	29	151	437	497
31	50	106	154	403	463
32	13	48	164	374	434
33	67	55	165	358	418
34	85	106	177	373	433
35	118	131	184	472	532
36	92	107	193	480	540
37	8	87	195	335	395
38	21	44	198	215	275
39	107	63	201	477	537
40	103	69	202	232	292
41	79	72	203	387	447
42	56	139	204	439	499
43	119	114	207	327	387
44	17	37	213	353	413
45	61	48	221	338	398
46	137	101	222	398	458
47	103	69	225	311	371
48	90	44	245	261	321
49	122	113	246	450	510
50	140	42	248	383	443
51	6	25	250	368	428
52	86	102	252	294	354
53	86	37	263	352	412
54	119	114	264	449	509
55	4	44	267	386	446
56	127	108	269	386	446
57	85	106	271	410	470
58	86	37	271	463	523
59	35	90	273	398	458
60	97	29	275	289	349
61	63	50	280	416	476
62	82	100	284	364	424
63	109	139	288	301	361
64	137	101	298	358	418
65	4	44	300	302	362
66	78	63	311	334	394
67	50	106	312	446	506
68	16	62	315	453	513
69	92	22	321	350	410
70	4	44	325	445	505
71	103	69	326	350	410
72	57	53	331	378	438
73	92	107	334	351	411
74	50	106	335	371	431
75	85	106	341	425	485
76	100	106	352	418	478
77	122	113	352	365	425
78	66	82	356	476	536
79	94	105	366	413	473
80	118	114	370	427	487
81	94	105	372	433	493
82	110	99	373	404	464
83	66	82	376	430	490
84	21	44	399	454	514
85	118	108	399	416	476
86	78	63	410	464	524
87	34	108	413	480	540
88	35	90	418	446	506
89	82	100	425	474	534
90	17	37	425	447	507
91	89	24	433	479	539
92	67	55	433	452	512
93	58	95	439	445	505
94	54	41	441	457	517
95	94	105	443	450	510
96	86	36	458	464	524
97	89	24	461	476	536
98	122	113	475	476	536
