Req	X_Coor	Y_Coor	Arr
0	35	35	-1
1	63	65	14
2	44	17	20
3	55	60	22
4	55	60	25
5	15	47	27
6	49	42	27
7	36	26	40
8	60	12	64
9	15	60	71
10	17	34	72
11	49	11	73
12	63	23	74
13	20	65	75
14	36	26	81
15	31	67	84
16	20	40	95
17	16	22	102
18	35	17	110
19	47	47	113
20	36	26	119
21	22	22	119
22	65	35	124
23	55	54	125
24	20	40	128
25	55	20	135
26	60	12	136
27	24	58	138
28	21	24	140
29	15	19	144
30	37	56	148
31	42	7	174
32	64	42	204
33	49	11	209
34	35	40	211
35	57	48	230
36	2	60	233
37	31	67	235
38	49	42	240
39	22	27	240
40	55	20	246
41	37	47	246
42	42	7	251
43	56	37	254
44	57	48	259
45	6	38	261
46	55	20	267
47	15	60	267
48	15	77	268
49	15	60	275
50	30	60	278
51	55	20	278
52	25	24	280
53	45	30	281
54	13	52	289
55	27	69	289
56	49	42	292
57	57	29	293
58	30	60	301
59	4	18	308
60	37	31	308
61	65	55	312
62	47	16	316
63	26	52	325
64	27	69	329
65	63	65	330
66	41	37	335
67	19	21	341
68	15	77	345
69	62	77	346
70	25	30	347
71	67	5	356
72	53	43	362
73	23	3	372
74	22	27	375
75	6	68	375
76	49	73	382
77	53	43	384
78	35	17	397
79	55	60	398
80	57	68	399
81	65	20	410
82	23	3	415
83	65	20	420
84	32	12	437
85	25	30	441
86	17	34	441
87	11	31	445
88	35	40	447
89	50	35	450
90	55	60	455
91	8	56	457
92	5	30	466
93	53	52	469
94	36	26	471
95	18	24	475
96	30	5	484
97	26	35	485
98	57	29	487
99	37	47	497
100	6	68	498
101	6	38	498
102	53	43	511
103	62	77	511
104	11	14	512
105	20	26	514
106	11	31	515
107	16	22	522
108	2	48	531
109	57	68	537
110	30	5	539
111	56	37	544
112	15	60	545
113	65	20	545
114	63	23	547
115	15	10	550
116	53	12	556
117	67	5	565
118	61	52	573
119	15	19	576
120	41	49	584
121	35	69	590
122	30	25	594
123	26	35	598
124	55	60	605
125	5	30	610
126	27	43	625
127	20	50	639
128	5	5	646
129	62	77	649
130	17	34	657
131	50	35	658
132	22	22	658
133	55	20	662
134	15	30	666
135	53	12	666
136	65	20	667
137	15	30	679
138	64	42	680
139	65	20	684
140	45	10	684
141	65	20	684
142	55	54	684
143	55	5	690
144	55	5	700
145	14	37	701
146	25	24	720
147	53	52	740
148	2	48	748
149	53	12	750
150	24	58	754
151	53	52	756
152	8	56	756
153	20	50	757
154	11	31	757
155	57	68	763
156	15	30	764
157	55	60	773
158	15	60	774
159	56	37	777
160	15	19	777
161	15	30	778
162	11	31	781
163	63	23	783
164	55	5	783
165	37	31	785
166	55	60	787
167	20	65	790
168	6	68	791
169	46	13	794
170	6	38	796
171	26	35	799
172	40	60	801
173	22	22	802
174	15	60	806
175	15	30	806
176	20	50	809
177	35	17	810
178	5	5	812
179	67	5	818
180	37	31	821
181	53	12	822
182	64	42	826
183	24	12	832
184	60	12	837
185	53	52	839
186	25	30	843
187	26	52	845
188	5	30	848
189	55	60	849
190	40	25	850
191	57	29	856
192	20	40	857
193	41	49	870
194	24	12	881
195	20	65	883
196	30	5	887
197	26	35	887
198	15	19	890
199	30	5	900
200	20	26	905
201	22	22	911
202	18	18	920
203	11	31	924
204	57	68	931
205	27	43	935
206	50	35	945
207	31	52	955
208	6	68	962
209	8	56	965
210	16	22	968
211	26	35	968
212	47	47	976
213	17	34	985
