Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	21	44	4	360	420
2	90	44	6	327	387
3	121	110	16	389	449
4	66	82	31	290	350
5	85	75	34	159	219
6	118	108	35	108	168
7	85	75	42	267	327
8	97	29	43	302	362
9	122	113	51	221	281
10	18	38	56	173	233
11	66	40	57	181	241
12	66	91	95	456	516
13	140	36	98	246	306
14	21	44	100	475	535
15	137	137	175	433	493
16	1	24	192	406	466
17	19	39	203	450	510
18	15	4	204	424	484
19	109	139	216	216	276
20	61	48	217	281	341
21	109	131	224	439	499
22	34	72	238	313	373
23	19	39	252	281	341
24	85	106	280	445	505
25	21	44	291	449	509
26	56	139	293	333	393
27	17	37	318	445	505
28	21	44	367	421	481
29	16	92	369	416	476
30	35	90	382	453	513
31	140	42	388	388	448
32	107	63	392	458	518
33	94	105	408	478	538
34	50	106	409	432	492
35	57	53	420	464	524
36	66	40	424	473	533
37	122	131	436	447	507
38	97	28	454	475	535
39	54	41	455	476	536
40	86	37	456	480	540
41	137	137	466	472	532
42	79	72	471	479	539
43	6	25	473	477	537
44	15	9	479	479	539
