Req	X_Coor	Y_Coor	Arr	E	L
0	40	50	-1	0	540
1	20	80	20	300	360
2	58	75	26	180	240
3	42	12	42	240	300
4	31	67	65	240	300
5	40	15	72	120	180
6	25	30	85	240	300
7	55	85	90	120	180
8	42	10	93	480	540
9	15	80	95	300	360
10	85	25	117	420	480
11	64	42	122	180	240
12	90	35	122	240	300
13	30	60	148	480	540
14	44	5	160	480	540
15	21	24	162	180	240
16	5	45	181	360	420
17	57	48	197	420	480
18	65	35	211	360	420
19	31	67	219	240	300
20	0	40	229	240	300
21	47	47	242	420	480
22	55	85	259	300	360
23	27	43	278	420	480
24	87	30	280	360	420
25	57	48	302	360	420
26	40	15	305	480	540
27	42	12	320	360	420
28	55	60	330	420	480
29	12	24	335	480	540
30	65	20	341	360	420
31	65	35	353	480	540
32	47	47	358	360	420
33	67	5	368	420	480
34	2	40	369	480	540
35	5	5	385	420	480
36	55	85	403	480	540
37	49	42	410	480	540
38	88	35	410	480	540
39	50	35	436	480	540
40	65	55	438	480	540
41	42	10	439	480	540
42	20	80	448	480	540
43	88	35	454	480	540
44	20	80	480	480	540
